Date,Open,High,Low,Close,Volume,Change,5Days,10Days,20Days,60Days,120Days,종목코드,테마명
2017-03-28,88823,89364,87607,88752,63285,0.000181397,87458.65455,86768.11818,86673.94545,83141.58636,84982.79545,234567,겨울
2017-03-29,88872,89166,87375,88720,53751,0.000590263,87965.23636,87029.08182,86650.77727,83246.20152,84899.12424,234567,겨울
2017-03-30,88836,89463,87567,88423,53687,-0.000803169,88365.74545,87273.8,86715.1,83380.79394,84839.69848,234567,겨울
2017-03-31,88241,89832,87846,89004,96721,0.004949514,88702.89091,87550.32727,86858.52273,83538.24848,84771.97348,234567,겨울
2017-04-03,89281,90442,88368,89842,74652,0.010649968,88948.83636,87915.11818,87058.51364,83696.60303,84719.51515,234567,겨울
2017-04-04,89847,90673,89039,90233,49758,0.003476484,89244.98182,88351.81818,87246.78182,83851.73182,84664.30909,234567,겨울
2017-04-05,90169,91023,88413,89131,80943,-0.004955438,89327.18182,88646.20909,87406.86818,83996.56515,84619.76818,234567,겨울
2017-04-06,88707,89404,87672,88940,40907,-0.00260748,89430.50909,88898.12727,87561.32273,84159.27121,84587.21136,234567,겨울
2017-04-07,88934,90247,88421,89273,60844,0.005700465,89484.27273,89093.58182,87702.32273,84334.02424,84565.16061,234567,겨울
2017-04-10,89174,89417,87723,88146,56302,-0.013384755,89145.09091,89046.96364,87780.37273,84495.62424,84537.73333,234567,겨울
2017-04-11,87896,89253,87030,87914,62750,0.006319867,88681.29091,88963.13636,87865.62727,84658.55455,84506.34015,234567,겨울
2017-04-12,88003,88604,86749,87491,62463,-0.002779935,88353.38182,88840.28182,87934.68182,84789.93636,84477.29924,234567,겨울
2017-04-13,87691,88819,87364,88478,72795,0.008592599,88261.05455,88845.78182,88059.79091,84942.85,84448.14697,234567,겨울
2017-04-14,88209,90994,87786,89055,69221,-0.004676893,88217.34545,88850.80909,88200.56818,85110.22879,84419.40152,234567,겨울
2017-04-17,89337,90101,88129,89076,40015,0.004962607,88403.25455,88774.17273,88344.64545,85272.65606,84407.62955,234567,겨울
2017-04-18,89304,90034,87552,88711,58003,0.001480839,88562.69091,88621.99091,88486.90455,85441.03182,84398.77803,234567,겨울
2017-04-19,88632,89889,88139,89058,50253,0.003478101,88876.05455,88614.71818,88630.46364,85591.61515,84385.59848,234567,겨울
2017-04-20,89027,90649,88335,89934,57858,0.00865262,89167.12727,88714.09091,88806.10909,85763.53636,84411.60833,234567,겨울
2017-04-21,90126,90527,89043,89805,43429,-0.001639431,89317.25455,88767.3,88930.44091,85945.91667,84451.16894,234567,겨울
2017-04-24,89679,90163,88298,89162,45128,-0.006294638,89334.47273,88868.86364,88957.91364,86135.39848,84491.63409,234567,겨울
2017-04-25,89350,90488,88577,89503,43317,0.00528186,89492.78182,89027.73636,88995.43636,86328.46818,84558.08561,234567,겨울
2017-04-26,89670,90102,88569,89091,52932,-0.005665787,89499.27273,89187.66364,89013.97273,86512.10758,84598.36136,234567,겨울
2017-04-27,89186,90163,88389,89594,55710,0.004427642,89431.29091,89299.20909,89072.49545,86674.8,84627.84773,234567,겨울
2017-04-28,89287,90723,88487,90089,65138,-0.001261626,89487.96364,89402.60909,89126.70909,86852.44545,84664.05682,234567,겨울
2017-05-02,90170,90609,88520,89652,56520,-0.005967008,89585.90909,89460.19091,89117.18182,87022.69545,84684.13712,234567,겨울
2017-05-04,89260,91074,88885,90632,56077,0.007564852,89811.70909,89652.24545,89137.11818,87201.47879,84731.47727,234567,겨울
2017-05-08,90903,95802,90662,94644,329027,0.025145037,90922.47273,90210.87273,89412.79545,87424.39242,84764.03333,234567,겨울
2017-05-10,95423,96716,93654,95231,130102,-0.00377756,92049.85455,90740.57273,89727.33182,87655.59848,84815.36818,234567,겨울
2017-05-11,95689,99415,94793,98897,109605,0.019804643,93811.49091,91649.72727,90208.51364,87955.28788,84890.66515,234567,겨울
2017-05-12,98952,100552,96987,98915,108113,0.001764491,95664.18182,92625.04545,90746.95455,88239.11818,84972.89394,234567,겨울
2017-05-15,98969,100132,97588,98158,67160,-0.004198963,97169.54545,93490.62727,91259.18182,88490.00303,85048.39621,234567,겨울
2017-05-16,98923,100132,96568,97746,159216,0.000951842,97789.83636,94356.15455,91771.90909,88727.22121,85127.32803,234567,겨울
2017-05-17,97423,98947,96719,97908,95926,0.000386939,98325.25455,95187.55455,92243.38182,88925.93485,85223.29167,234567,겨울
2017-05-18,96841,98009,95302,96684,91045,-0.010210664,97882.63636,95847.06364,92624.83636,89117.53939,85322.98561,234567,겨울
2017-05-19,97199,98233,95846,97077,78074,0.005286366,97514.92727,96589.55455,93024.87273,89299.72879,85425.175,234567,겨울
2017-05-22,97187,98352,96065,97171,73496,0.000884662,97317.34545,97243.44545,93447.84545,89494.66364,85547.53712,234567,겨울
2017-05-23,96826,99142,95766,98522,91991,0.007801815,97472.58182,97631.20909,93921.04091,89707.01515,85679.82424,234567,겨울
2017-05-24,98844,99883,97832,98436,69147,0.006294839,97578.30909,97951.78182,94346.17727,89923.44697,85800.09697,234567,겨울
2017-05-25,98731,99971,97832,98898,75865,0.008511668,98021.23636,97951.93636,94800.83182,90137.76364,85923.32121,234567,겨울
2017-05-26,99259,100199,97896,98877,78349,0.001248853,98381.36364,97948.14545,95286.59545,90316.65,86039.28864,234567,겨울
2017-05-29,99319,99670,97680,98116,70110,-0.002721429,98570.36364,97943.85455,95717.24091,90462.20758,86149.04091,234567,겨울
2017-05-30,98306,100962,97632,100290,135287,0.018951194,98923.96364,98198.27273,96277.21364,90647.32121,86288.96591,234567,겨울
2017-05-31,100716,103029,99407,101412,139686,0.001996841,99519.16364,98548.73636,96868.14545,90885.24697,86443.04621,234567,겨울
2017-06-01,101713,102916,100116,101780,74270,-0.000205121,100095.4545,99058.34545,97452.70455,91145.97879,86605.62879,234567,겨울
2017-06-02,102109,102796,100527,101602,85234,0.00456882,100640.4909,99510.92727,98050.24091,91408.64545,86764.61364,234567,겨울
2017-06-05,102016,104427,101363,102892,97967,0.011435267,101595.8182,100083.0909,98663.26818,91682.38939,86964.43182,234567,겨울
2017-06-07,102473,103436,101286,102501,85421,0.000379949,102037.9455,100480.9545,99056.08182,91958.58182,87162.7,234567,겨울
2017-06-08,102489,104361,101926,102799,153160,-8.44E-05,102315.2909,100917.2273,99434.50455,92241.05303,87356.04091,234567,겨울
2017-06-09,103487,105388,102208,104072,118090,0.000967283,102773.7818,101434.6182,99693.27727,92534.70455,87544.13636,234567,겨울
2017-06-12,104396,104891,101217,101604,77986,-0.020079047,102774.1818,101707.3364,99827.74091,92785.02273,87697.80152,234567,겨울
2017-06-13,101684,104528,101120,103426,89262,0.012735427,102880.9818,102238.4,100091.1273,93071.97879,87866.86515,234567,겨울
2017-06-14,103753,105234,102453,103861,96000,0.000278483,103152.9818,102595.4636,100396.8682,93367.8197,88032.07576,234567,겨울
2017-06-15,103744,104426,101438,102983,94067,-0.010335136,103189.6909,102752.4909,100650.6136,93651.26212,88193.35152,234567,겨울
2017-06-16,102651,103313,99746,100498,105982,-0.012455189,102474.8727,102624.3273,100841.3364,93888.91364,88338.83561,234567,겨울
2017-06-19,100630,102929,99019,101561,413757,0.018415895,102466.1091,102620.1455,101065.5364,94145.01818,88492.61894,234567,겨울
2017-06-20,101617,102509,99319,100044,203852,-0.021177416,101789.6727,102335.3273,101209.2091,94381.3197,88630.64697,234567,겨울
2017-06-21,100020,101607,99406,100738,115280,0.0013287,101165.1636,102159.0727,101320.0136,94623.83939,88782.15833,234567,겨울
2017-06-22,101421,102427,99667,100959,91467,0.001992892,100760.5273,101975.1091,101446.1682,94866.15152,88924.38712,234567,겨울
2017-06-23,101358,102622,99837,101047,70157,-0.00249716,100870.2182,101672.5455,101553.5818,95094.95152,89059.925,234567,겨울
2017-06-26,101263,101775,99287,99903,53304,-0.007390019,100538.7818,101502.4455,101604.8909,95283.13333,89185.37879,234567,겨울
2017-06-27,100068,101356,98702,99612,66048,-0.002431055,100452.4545,101121.0636,101679.7318,95464.13636,89302.86136,234567,겨울
2017-06-28,99378,99929,96526,97141,72391,-0.009742733,99732.98182,100449.0727,101522.2682,95604.48485,89425.34318,234567,겨울
2017-06-29,97684,98729,95767,97873,82348,0.007604088,99115.69091,99938.10909,101345.3,95761.9803,89571.38712,234567,겨울
2017-06-30,96984,98883,95794,97019,70120,-0.001364534,98310.09091,99590.15455,101107.2409,95895.55152,89716.9,234567,겨울
2017-07-03,97329,97750,95062,95845,67597,-0.012117333,97498.45455,99018.61818,100819.3818,95995.60152,89846.10227,234567,겨울
2017-07-04,95869,97076,95017,95420,62757,-0.004759726,96659.92727,98556.19091,100445.7591,96082.04848,89966.89015,234567,겨울
2017-07-05,95385,96554,94553,95614,47258,-0.000370462,96354.6,98043.79091,100101.4318,96190.10303,90093.33409,234567,겨울
2017-07-06,95651,97400,95038,96340,63736,0.004783872,96047.94545,97581.81818,99778.46364,96313.43333,90236.35227,234567,겨울
2017-07-07,96017,97266,95092,96363,49254,-0.001070275,95916.74545,97113.41818,99392.98182,96431.59091,90382.80758,234567,겨울
2017-07-10,96152,97082,94492,95040,59294,-0.01086848,95755.78182,96627.11818,99064.78182,96546.49242,90521.05833,234567,겨울
2017-07-11,95004,96433,94050,95340,54725,0.003691224,95739.85455,96199.89091,98660.47727,96670.26212,90664.40833,234567,겨울
2017-07-12,95319,96771,94476,94837,48459,-0.006860228,95584.34545,95969.47273,98209.27273,96792.68333,90791.30985,234567,겨울
2017-07-13,95390,95721,92955,93515,84535,-0.013949868,95019.32727,95533.63636,97735.87273,96876.62273,90909.73636,234567,겨울
2017-07-14,93600,94385,92305,93749,61541,-0.000128945,94496.65455,95206.7,97398.42727,96954.86667,91032.54773,234567,겨울
2017-07-17,94015,95570,93221,94471,57184,0.009499974,94382.81818,95069.3,97043.95909,97044.78939,91158.72273,234567,겨울
2017-07-18,94812,95325,93149,94075,48786,-0.003412686,94129.87273,94934.86364,96745.52727,97134.19394,91287.61288,234567,겨울
2017-07-19,94327,95966,93543,94995,47766,0.010595393,94161.52727,94872.93636,96458.36364,97233.13939,91412.37727,234567,겨울
2017-07-20,94861,96476,93939,95813,70768,0.008006772,94621.2,94820.26364,96201.04091,97331.12879,91547.33258,234567,겨울
2017-07-21,95887,96539,94600,94927,66683,-0.00633562,94856.8,94676.72727,95895.07273,97416.49545,91681.20606,234567,겨울
2017-07-24,94873,95906,94385,95382,50373,0.002101365,95038.90909,94710.86364,95668.99091,97520.15909,91827.77879,234567,겨울
2017-07-25,95372,96365,94191,95341,56266,-0.002448439,95292.07273,94710.97273,95455.43182,97617.46818,91972.96818,234567,겨울
2017-07-26,95608,97034,94979,96491,60419,0.008646998,95591.21818,94876.37273,95422.92273,97740.80152,92126.45455,234567,겨울
2017-07-27,96627,96974,95040,95914,44626,-0.002725943,95611.4,95116.3,95324.96818,97846.13788,92260.46894,234567,겨울
2017-07-28,95980,97115,94459,95403,72300,-0.007661431,95706.58182,95281.69091,95244.19545,97934.71364,92393.57955,234567,겨울
2017-07-31,95201,96486,93967,94448,46943,-0.006114915,95519.72727,95279.31818,95174.30909,98014.64394,92518.6697,234567,겨울
2017-08-01,94420,95725,93390,94317,62869,0.003157104,95314.83636,95303.45455,95119.15909,98076.06212,92638.77045,234567,겨울
2017-08-02,94555,94978,92804,93698,64869,-0.001711089,94756.30909,95173.76364,95023.35,98060.28788,92742.34015,234567,겨울
2017-08-03,93617,93951,90832,91139,71467,-0.020549313,93801.36364,94706.38182,94763.32273,97992.09697,92823.84773,234567,겨울
2017-08-04,90956,92646,90448,91288,47366,0.001308467,92978.34545,94342.46364,94509.59545,97865.28485,92910.28636,234567,겨울
2017-08-07,91670,93079,91092,92273,46255,0.004159746,92543.41818,94031.57273,94371.21818,97754.5803,92996.84924,234567,겨울
2017-08-08,92371,93286,91231,92173,44213,0.000792663,92114.69091,93714.76364,94212.86818,97654.82424,93072.41364,234567,겨울
2017-08-09,91798,92638,90749,91430,60373,-0.003931794,91661.01818,93208.66364,94042.51818,97549.55303,93138.38712,234567,겨울
2017-08-10,91297,93043,90576,92014,108970,0.003702881,91835.96364,92818.66364,93967.48182,97451.32273,93188.62879,234567,겨울
2017-08-11,90839,91719,89843,90819,82230,-0.012108051,91742.09091,92360.21818,93820.95455,97353.57273,93235.55606,234567,겨울
2017-08-14,90975,91919,89578,90299,77463,0.005287574,91347.36364,91945.39091,93612.35455,97240.61667,93270.17273,234567,겨울
2017-08-16,89945,90923,88432,89136,78232,-0.00504225,90739.98182,91427.33636,93365.39545,97106.71061,93300.68712,234567,겨울
2017-08-17,88923,90854,88704,90232,55891,0.003973265,90500.38182,91080.7,93127.23182,96968.53636,93337.77576,234567,겨울
2017-08-18,89739,92864,89350,92243,73566,0.005944918,90546.30909,91191.13636,92948.75909,96865.32273,93394.38485,234567,겨울
2017-08-21,92468,93585,91321,92034,58822,-0.004461034,90789.29091,91265.69091,92804.07727,96750.91061,93444.33712,234567,겨울
2017-08-22,92790,93536,91588,92798,55460,0.006466981,91288.98182,91318.17273,92674.87273,96649.58485,93483.11742,234567,겨울
2017-08-23,92817,93533,91874,92395,72285,-0.003940164,91940.76364,91340.37273,92527.56818,96554.24394,93508.22576,234567,겨울
2017-08-24,92333,93602,91687,92653,54642,0.000139226,92425.14545,91462.76364,92335.71364,96426.96818,93537.1447,234567,겨울
2017-08-25,92753,93319,91614,92437,52349,0.001340505,92463.87273,91505.09091,92161.87727,96277.38182,93581.31439,234567,겨울
2017-08-28,92498,95643,92291,95416,68642,0.014029653,93140.36364,91964.82727,92162.52273,96171.3197,93658.64924,234567,겨울
2017-08-29,95360,96284,93898,95344,58425,-0.000466482,93649.70909,92469.34545,92207.36818,96067.0197,93737.83258,234567,겨울
2017-08-30,95477,96554,94631,95895,43818,0.001523732,94349.69091,93145.22727,92286.28182,95950.4,93816.3947,234567,겨울
2017-08-31,96030,96541,94654,95464,49664,-0.003178699,94911.89091,93668.51818,92374.60909,95833.1303,93895.85606,234567,겨울
2017-09-01,95659,97883,94952,96469,70673,0.003206502,95718.27273,94091.07273,92641.10455,95727.6303,93984.34167,234567,겨울
2017-09-04,94487,96393,94189,95009,62050,-0.013391339,95636.83636,94388.6,92827.14545,95576.57424,94055.63939,234567,겨울
2017-09-05,95761,95949,93196,94119,56243,-0.008746723,95391.72727,94520.71818,92919.44545,95451.81515,94118.41894,234567,겨울
2017-09-06,94020,95595,93286,94925,68007,0.000596595,95197.67273,94773.68182,93057.02727,95310.12424,94191.05152,234567,겨울
2017-09-07,95172,96907,94503,96231,56690,0.013152826,95350.98182,95131.43636,93297.1,95182.96364,94275.39167,234567,겨울
2017-09-08,96405,97393,94743,95522,64340,-0.008097234,95161.61818,95439.94545,93472.51818,95058.62424,94354.94318,234567,겨울
2017-09-11,95960,96951,95139,95915,60503,0.000501957,95342.74545,95489.79091,93727.30909,94982.2303,94435.57197,234567,겨울
2017-09-12,96069,96764,94513,95569,45996,0.002669421,95632.76364,95512.24545,93990.79545,94882.3697,94513.69394,234567,겨울
2017-09-13,95317,95687,93706,94075,56761,-0.007885776,95462.83636,95330.25455,94237.74091,94782.88788,94582.10379,234567,겨울
2017-09-14,93770,95332,93304,94882,89917,0.005238878,95193.05455,95272.01818,94470.26818,94685.28788,94654.56364,234567,겨울
2017-09-15,94562,95972,93811,95055,52910,0.002337024,95099.69091,95130.65455,94610.86364,94586.88788,94726.5197,234567,겨울
2017-09-18,95139,95601,93391,93770,45363,-0.010395101,94670.70909,95006.72727,94697.66364,94465.60455,94780.27803,234567,겨울
2017-09-19,93637,96466,92858,95971,68936,0.005231722,94751.07273,95191.91818,94856.31818,94400.06061,94841.59697,234567,겨울
2017-09-20,96401,99940,94952,98363,85224,0.009091251,95608.58182,95535.70909,95154.69545,94379.23182,94921.68409,234567,겨울
2017-09-21,98488,99518,96318,97544,57160,-0.00713744,96141.03636,95667.04545,95399.24091,94385.95909,94995.22197,234567,겨울
2017-09-22,97059,97951,93764,94723,70078,-0.026430972,96074.49091,95587.09091,95513.51818,94333.45455,95047.71742,234567,겨울
2017-09-25,95053,96521,93493,94699,62350,-0.012376111,96260.36364,95465.53636,95477.66364,94294.79394,95095.17273,234567,겨울
2017-09-26,94718,96733,93377,95629,60192,0.011224314,96191.94545,95471.50909,95491.87727,94291.18485,95143.39318,234567,겨울
2017-09-27,95634,97125,94472,95639,50300,-0.002151429,95647.21818,95627.9,95479.07727,94294.83939,95188.44394,234567,겨울
2017-09-28,95564,96490,94046,95009,52410,-0.000360259,95140.2,95640.61818,95456.31818,94284.75909,95237.43106,234567,겨울
2017-09-29,95370,97714,94824,97314,57326,0.009762973,95658.41818,95866.45455,95498.55455,94300.99394,95307.21364,234567,겨울
2017-10-10,97732,99834,96574,98838,72148,0.001024485,96486.16364,96373.26364,95689.99545,94342.24545,95386.91818,234567,겨울
2017-10-11,99204,100201,95932,97604,79807,0.003297112,96881.2,96536.57273,95864.24545,94384.9697,95465.73106,234567,겨울
2017-10-12,97960,101484,97576,100861,76960,0.014785935,97925.61818,96786.41818,96161.06364,94476.98636,95573.62424,234567,겨울
2017-10-13,101070,102611,99168,100820,74156,-0.002507058,99087.72727,97113.96364,96390.50455,94576.70758,95684.69545,234567,겨울
2017-10-16,101767,102358,98674,100330,56729,0.000160723,99690.98182,97674.7,96630.89545,94690.29848,95783.46061,234567,겨울
2017-10-17,100005,100712,97633,100031,87567,-0.004367772,99929.52727,98207.84545,96836.69091,94794.98485,95874.92576,234567,겨울
2017-10-18,99677,102148,98944,100313,60968,0.003026681,100471.2909,98676.24545,97073.87727,94892.34242,95968.56591,234567,겨울
2017-10-19,102214,105183,100965,103596,79419,0.008220373,101018.3091,99471.96364,97549.93182,95051.02273,96092.60833,234567,겨울
2017-10-20,103073,104631,102111,103376,51034,2.56E-05,101529.6,100308.6636,97974.64091,95190.71364,96211.92652,234567,겨울
2017-10-23,103081,104164,101169,102093,65509,-0.005712488,101882.2182,100786.6,98326.52727,95295.38333,96313.25606,234567,겨울
2017-10-24,101695,103510,100919,103213,77693,0.015376159,102518.7273,101224.1273,98798.69545,95433.47879,96424.98712,234567,겨울
2017-10-25,102740,103715,100778,101666,78984,-0.002362115,102789.2909,101630.2909,99083.43182,95538.20758,96529.18333,234567,겨울
2017-10-26,101635,102069,99620,100682,71085,-0.007846912,102206.5455,101612.4273,99199.42273,95627.22879,96622.34848,234567,겨울
2017-10-27,100527,103062,99413,101678,52740,0.006202918,101866.8727,101698.2364,99406.1,95713.68485,96727.24318,234567,겨울
2017-10-30,102154,102974,98950,99879,80317,-0.00098868,101424.0364,101653.1273,99663.91364,95779.7697,96812.95379,234567,겨울
2017-10-31,99645,101427,97866,99758,107477,-0.012487896,100733.0182,101625.8727,99916.85909,95852.34848,96893.53106,234567,겨울
2017-11-01,100698,103925,99570,102694,93982,0.011182785,100938.6182,101863.9545,100270.1,95989.78182,97002.21288,234567,겨울
2017-11-02,102434,102852,100278,100733,60772,-0.008874429,100948.8,101577.6727,100524.8182,96096.72576,97086.39394,234567,겨울
2017-11-03,103124,105328,101837,103770,75878,0.015536701,101367.2364,101617.0545,100962.8591,96264.59545,97162.44167,234567,겨울
2017-11-06,103907,105830,102609,105212,87431,0.007720525,102433.8364,101928.9364,101357.7682,96499.14242,97245.6197,234567,겨울
2017-11-07,105067,106637,103404,104922,83671,0.00465748,103466.6182,102099.8182,101661.9727,96726.37121,97295.82803,234567,겨울
2017-11-08,104742,107312,103564,106311,109559,0.011497107,104190.1818,102564.4,102097.3455,96960.34545,97357.46288,234567,겨울
2017-11-09,106503,107892,104836,105907,123777,0.005411368,105224.8545,103086.8273,102349.6273,97189.23939,97422.03182,234567,겨울
2017-11-10,105644,107478,104910,106485,87973,0.007822895,105767.8545,103567.5455,102632.8909,97440.16515,97494.85909,234567,겨울
2017-11-13,106897,110547,105877,109701,111230,0.016827093,106665.7273,104549.7818,103101.4545,97734.95606,97593.13939,234567,겨울
2017-11-14,109775,112439,108174,111037,211960,0.019984654,107888.6545,105677.6364,103651.7545,98071.91818,97712.74545,234567,겨울
2017-11-15,111180,117942,109490,115667,241562,0.003147611,109759.7091,106974.9455,104419.45,98494.70758,97867.66212,234567,겨울
