Date,Open,High,Low,Close,Volume,Change,5Days,10Days,20Days,60Days,120Days,종목코드,회사명
2019-02-20,5960,6230,5940,6170,929898,0.045762712,5802,5517,5268.5,4723.25,4668.625,82210,옵트론텍
2019-02-21,6250,6290,6030,6120,470680,-0.008103728,5942,5611,5325.5,4753.5,4676.291667,82210,옵트론텍
2019-02-22,6050,6270,6050,6250,365688,0.02124183,6054,5720,5386,4785.833333,4685.375,82210,옵트론텍
2019-02-25,6280,6340,6110,6300,348283,0.008,6148,5830,5451,4818.833333,4695.041667,82210,옵트론텍
2019-02-26,6320,6360,6210,6340,229923,0.006349206,6236,5936,5517,4850.333333,4704.791667,82210,옵트론텍
2019-02-27,6340,6440,6170,6290,266016,-0.007886435,6260,6031,5579.5,4882,4714.208333,82210,옵트론텍
2019-02-28,6290,6290,5910,6000,274088,-0.046104928,6236,6089,5631,4906.916667,4720.375,82210,옵트론텍
2019-03-04,6040,6240,6040,6170,113976,0.028333333,6220,6137,5690.5,4935.083333,4727.458333,82210,옵트론텍
2019-03-05,6150,6240,6080,6150,114164,-0.003241491,6190,6169,5744.5,4964.166667,4734.708333,82210,옵트론텍
2019-03-06,6150,6260,6150,6210,102209,0.009756098,6164,6200,5800.5,4993.166667,4743.125,82210,옵트론텍
2019-03-07,6260,6260,6020,6160,157472,-0.00805153,6138,6199,5858,5021.833333,4751.125,82210,옵트론텍
2019-03-08,6100,6160,5920,6010,139819,-0.024350649,6140,6188,5899.5,5048.083333,4758.125,82210,옵트론텍
2019-03-11,6050,6140,5780,5940,116685,-0.011647255,6094,6157,5938.5,5075.5,4764.541667,82210,옵트론텍
2019-03-12,6000,6240,5970,6040,270351,0.016835017,6072,6131,5980.5,5104.5,4771.791667,82210,옵트론텍
2019-03-13,6190,6290,5930,6040,401264,0,6038,6101,6018.5,5134.916667,4779.791667,82210,옵트론텍
2019-03-14,6040,6060,5930,5990,134196,-0.008278146,6004,6071,6051,5165.666667,4787.541667,82210,옵트론텍
2019-03-15,5990,6020,5920,6000,128719,0.001669449,6002,6071,6080,5195.833333,4795.458333,82210,옵트론텍
2019-03-18,6090,6190,5950,6020,166546,0.003333333,6018,6056,6096.5,5225.333333,4803.708333,82210,옵트론텍
2019-03-19,6030,6070,5790,5980,235376,-0.006644518,6006,6039,6104,5255.916667,4811.375,82210,옵트론텍
2019-03-20,5980,5990,5810,5820,107393,-0.026755853,5962,6000,6100,5284.25,4818.208333,82210,옵트론텍
2019-03-21,5870,5950,5800,5850,80646,0.005154639,5934,5969,6084,5311.416667,4825.875,82210,옵트론텍
2019-03-22,5930,5930,5360,5710,221874,-0.023931624,5876,5939,6063.5,5334.583333,4833.333333,82210,옵트론텍
2019-03-25,5600,5750,5510,5710,100980,0,5814,5916,6036.5,5356.5,4841,82210,옵트론텍
2019-03-26,5720,5810,5590,5700,58751,-0.001751313,5758,5882,6006.5,5377.666667,4847.583333,82210,옵트론텍
2019-03-27,5750,6300,5660,6300,1038662,0.105263158,5854,5908,6004.5,5408.916667,4859.333333,82210,옵트론텍
2019-03-28,6290,6310,6010,6100,523862,-0.031746032,5904,5919,5995,5435.916667,4869.291667,82210,옵트론텍
2019-03-29,6120,6240,5910,6170,268539,0.01147541,5996,5936,6003.5,5463.75,4879.958333,82210,옵트론텍
2019-04-01,6240,6460,6120,6410,672025,0.038897893,6136,5975,6015.5,5497.25,4892.75,82210,옵트론텍
2019-04-02,6480,6550,6280,6350,302758,-0.009360374,6266,6012,6025.5,5528.083333,4906.291667,82210,옵트론텍
2019-04-03,6350,6350,6080,6150,248299,-0.031496063,6236,6045,6022.5,5555.833333,4919.166667,82210,옵트론텍
2019-04-04,6150,6240,6110,6200,142716,0.008130081,6256,6080,6024.5,5583.333333,4933.333333,82210,옵트론텍
2019-04-05,6480,6550,6220,6220,457626,0.003225806,6266,6131,6035,5611.5,4948.958333,82210,옵트론텍
2019-04-08,6300,6910,6250,6910,2355864,0.110932476,6366,6251,6083.5,5651.833333,4972.5,82210,옵트론텍
2019-04-09,6870,6900,6670,6790,677686,-0.017366136,6454,6360,6121,5690.083333,4994.375,82210,옵트론텍
2019-04-10,6760,6930,6700,6760,361445,-0.004418262,6576,6406,6157,5727.25,5015.708333,82210,옵트론텍
2019-04-11,6790,6920,6720,6900,372675,0.020710059,6716,6486,6202.5,5763.083333,5036.75,82210,옵트론텍
2019-04-12,6920,7350,6840,7240,1566590,0.049275362,6920,6593,6264.5,5803.5,5060.333333,82210,옵트론텍
2019-04-15,7290,7500,7080,7170,722089,-0.009668508,6972,6669,6322,5841.5,5083.291667,82210,옵트론텍
2019-04-16,7120,7180,6960,7020,320508,-0.020920502,7018,6736,6374,5878.083333,5104.958333,82210,옵트론텍
2019-04-17,7100,7250,7050,7060,305283,0.005698006,7078,6827,6436,5914.666667,5127,82210,옵트론텍
2019-04-18,7010,7250,6840,6970,398209,-0.012747875,7092,6904,6492,5948.166667,5148.625,82210,옵트론텍
2019-04-19,6990,7060,6740,6810,265264,-0.022955524,7006,6963,6547,5978.666667,5169.125,82210,옵트론텍
2019-04-22,6810,6900,6670,6810,141999,0,6934,6953,6602,6008.166667,5191.291667,82210,옵트론텍
2019-04-23,6750,6940,6680,6790,214213,-0.002936858,6888,6953,6656.5,6038,5214.041667,82210,옵트론텍
2019-04-24,6770,6930,6750,6830,177106,0.005891016,6842,6960,6683,6068.166667,5240.125,82210,옵트론텍
2019-04-25,6810,6940,6670,6800,242050,-0.004392387,6808,6950,6718,6097.5,5265.041667,82210,옵트론텍
2019-04-26,6720,6760,6290,6360,447775,-0.064705882,6718,6862,6727.5,6120.666667,5284.625,82210,옵트론텍
2019-04-29,6400,6680,6390,6540,189788,0.028301887,6664,6799,6734,6146.666667,5304.458333,82210,옵트론텍
2019-04-30,6530,6600,6450,6540,80450,0,6614,6751,6743.5,6171.166667,5323.541667,82210,옵트론텍
2019-05-02,6560,6900,6560,6880,270752,0.051987768,6624,6733,6780,6201,5345.75,82210,옵트론텍
2019-05-03,6890,7240,6790,7170,474499,0.042151163,6698,6753,6828.5,6237,5370.75,82210,옵트론텍
2019-05-07,7060,7160,6970,7090,165696,-0.011157601,6844,6781,6872,6268.833333,5394.625,82210,옵트론텍
2019-05-08,6960,7020,6720,6780,229666,-0.043723554,6892,6778,6865.5,6295.833333,5415.291667,82210,옵트론텍
2019-05-09,6760,6910,6660,6700,278751,-0.01179941,6924,6769,6861,6320.833333,5436,82210,옵트론텍
2019-05-10,6840,7020,6610,6770,244631,0.010447761,6902,6763,6861.5,6345.666667,5457.916667,82210,옵트론텍
2019-05-13,6770,7100,6730,6930,355026,0.023633678,6854,6776,6863,6372.166667,5481.458333,82210,옵트론텍
2019-05-14,6840,6990,6720,6880,198138,-0.007215007,6812,6828,6845,6396.5,5504.833333,82210,옵트론텍
2019-05-15,6940,7160,6900,7130,318218,0.036337209,6882,6887,6843,6420.5,5529.916667,82210,옵트론텍
2019-05-16,7260,7260,6660,6660,433366,-0.065918654,6874,6899,6825,6434.333333,5549.833333,82210,옵트론텍
2019-05-17,6790,7390,6740,7040,915718,0.057057057,6928,6915,6824,6453.333333,5572.666667,82210,옵트론텍
2019-05-20,7010,7310,6940,6940,810198,-0.014204545,6930,6892,6822.5,6466.166667,5594.708333,82210,옵트론텍
2019-05-21,7040,7570,6940,7520,2933368,0.083573487,7058,6935,6858,6489.5,5621.5,82210,옵트론텍
2019-05-22,7650,7830,7360,7470,1998192,-0.006648936,7126,7004,6891,6509.833333,5647.833333,82210,옵트론텍
