Date,Open,High,Low,Close,Volume,Change,5Days,10Days,20Days,60Days,120Days,종목코드,회사명
2017-01-02,8420,9260,8410,8890,285768,0.060859189,8157.4,7730.7,6971.4,6246.55,6147.041667,89010,켐트로닉스
2017-01-03,8800,8870,8480,8700,180718,-0.021372328,8400,7913.1,7114.65,6272.816667,6177.283333,89010,켐트로닉스
2017-01-04,8600,9000,8260,8470,269461,-0.026436782,8524,8065.8,7244.95,6306.066667,6205.291667,89010,켐트로닉스
2017-01-05,8640,8800,8530,8740,120558,0.031877214,8636,8221.6,7387.35,6348.75,6235.075,89010,켐트로닉스
2017-01-06,8800,8880,8360,8540,137408,-0.022883295,8668,8306.8,7517.85,6392.4,6263.025,89010,켐트로닉스
2017-01-09,8540,8550,7920,8070,271137,-0.055035129,8504,8330.7,7617.2,6423.45,6286.508333,89010,켐트로닉스
2017-01-10,7990,8130,7800,7950,167296,-0.014869888,8354,8377,7698.6,6452.5,6307.875,89010,켐트로닉스
2017-01-11,7970,8200,7790,8130,174752,0.022641509,8286,8405,7780.4,6484.55,6329.466667,89010,켐트로닉스
2017-01-12,8170,8200,7860,7860,83728,-0.033210332,8110,8373,7845.85,6510.983333,6348.333333,89010,켐트로닉스
2017-01-13,7840,8120,7790,7810,66594,-0.006361323,7964,8316,7904.5,6539.133333,6366.7,89010,켐트로닉스
2017-01-16,7780,7900,7330,7420,150198,-0.04993598,7834,8169,7949.85,6561.1,6382.85,89010,켐트로닉스
2017-01-17,7350,7650,7280,7390,60840,-0.004043127,7722,8038,7975.55,6580.166667,6399.866667,89010,켐트로닉스
2017-01-18,7470,7520,7140,7410,46125,0.00270636,7578,7932,7998.9,6602.6,6415.858333,89010,켐트로닉스
2017-01-19,7410,7740,7360,7710,87005,0.04048583,7548,7829,8025.3,6633.366667,6432.991667,89010,켐트로닉스
2017-01-20,7710,7900,7600,7600,60228,-0.014267185,7506,7735,8020.9,6662.15,6449.766667,89010,켐트로닉스
2017-01-23,7550,7760,7360,7360,46670,-0.031578947,7494,7664,7997.35,6686.616667,6464.383333,89010,켐트로닉스
2017-01-24,7360,7660,7300,7550,54298,0.025815217,7526,7624,8000.5,6719.65,6481.3,89010,켐트로닉스
2017-01-25,7640,7780,7580,7680,84290,0.017218543,7580,7579,7992,6753.583333,6498.983333,89010,켐트로닉스
2017-01-26,7700,7810,7690,7740,81900,0.0078125,7586,7567,7970,6793.45,6517.641667,89010,켐트로닉스
2017-01-31,7700,7850,7660,7750,67322,0.00129199,7616,7561,7938.5,6833.8,6536.625,89010,켐트로닉스
2017-02-01,7840,8140,7770,8100,190462,0.04516129,7764,7629,7899,6879.35,6556.85,89010,켐트로닉스
2017-02-02,8100,8100,7730,7850,122661,-0.030864198,7824,7675,7856.5,6916.283333,6573.725,89010,켐트로닉스
2017-02-03,7840,7850,7300,7350,123358,-0.063694268,7758,7669,7800.5,6944.233333,6585.875,89010,켐트로닉스
2017-02-06,7350,7820,7200,7520,134457,0.023129252,7714,7650,7739.5,6980.116667,6599.516667,89010,켐트로닉스
2017-02-07,7590,7700,7200,7380,66865,-0.018617021,7640,7628,7681.5,7009.85,6612.475,89010,켐트로닉스
2017-02-08,7490,7490,7200,7350,35643,-0.004065041,7490,7627,7645.5,7037.8,6625.341667,89010,켐트로닉스
2017-02-09,7420,7450,7250,7270,42135,-0.010884354,7374,7599,7611.5,7062.983333,6638.491667,89010,켐트로닉스
2017-02-10,7270,7380,7080,7150,59458,-0.01650619,7334,7546,7562.5,7085.216667,6651.516667,89010,켐트로닉스
2017-02-13,7120,7150,6850,6950,86131,-0.027972028,7220,7467,7517,7101.733333,6652.291667,89010,켐트로닉스
2017-02-14,7000,7050,6760,6800,55357,-0.021582734,7104,7372,7466.5,7114.466667,6653.883333,89010,켐트로닉스
2017-02-15,6900,6980,6800,6880,45414,0.011764706,7010,7250,7439.5,7129.016667,6658.45,89010,켐트로닉스
2017-02-16,6970,6970,6750,6760,39154,-0.01744186,6908,7141,7408,7143.166667,6660.666667,89010,켐트로닉스
2017-02-17,6790,6900,6680,6890,48335,0.019230769,6856,7095,7382,7161.383333,6665.316667,89010,켐트로닉스
2017-02-20,6930,7210,6890,7150,75678,0.037735849,6896,7058,7354,7184.733333,6672.85,89010,켐트로닉스
2017-02-21,7150,7250,7100,7150,60102,0,6966,7035,7331.5,7210.633333,6681.258333,89010,켐트로닉스
2017-02-22,7150,7230,7040,7040,28592,-0.015384615,6998,7004,7315.5,7232.783333,6689.95,89010,켐트로닉스
2017-02-23,7040,7150,6850,6950,36493,-0.012784091,7036,6972,7285.5,7254.716667,6697.891667,89010,켐트로닉스
2017-02-24,6980,7040,6710,6850,38688,-0.014388489,7028,6942,7244,7274.183333,6706.191667,89010,켐트로닉스
2017-02-27,6900,6900,6550,6550,43647,-0.04379562,6908,6902,7184.5,7286.1,6712.625,89010,켐트로닉스
2017-02-28,6480,6590,6310,6360,62351,-0.029007634,6750,6858,7115,7293.583333,6717.475,89010,켐트로닉스
2017-03-02,6470,6470,6210,6220,61245,-0.022012579,6586,6792,7021,7297.133333,6721.316667,89010,켐트로닉스
2017-03-03,6250,6280,6050,6090,51736,-0.020900322,6414,6725,6933,7301.383333,6721.933333,89010,켐트로닉스
2017-03-06,6130,6280,6020,6230,77005,0.022988506,6290,6659,6877,7307.483333,6723.875,89010,켐트로닉스
2017-03-07,6330,6330,6140,6200,24918,-0.004815409,6220,6564,6811,7312.616667,6725.566667,89010,켐트로닉스
2017-03-08,6200,6300,6120,6160,24900,-0.006451613,6180,6465,6750,7316.45,6726.441667,89010,켐트로닉스
2017-03-09,6150,6180,6050,6080,34407,-0.012987013,6152,6369,6686.5,7316.4,6723.391667,89010,켐트로닉스
2017-03-10,6120,6330,6040,6170,57978,0.014802632,6168,6291,6631.5,7313.866667,6722.758333,89010,켐트로닉스
2017-03-13,6200,6510,6200,6510,78947,0.055105348,6224,6257,6599.5,7314.133333,6723.766667,89010,켐트로닉스
2017-03-14,6510,6980,6510,6860,127283,0.053763441,6356,6288,6595,7319.283333,6718.225,89010,켐트로닉스
2017-03-15,6920,6980,6640,6800,94725,-0.008746356,6484,6332,6595,7322,6712.575,89010,켐트로닉스
2017-03-16,7050,7800,6860,7190,598596,0.057352941,6706,6429,6610.5,7333.283333,6713.041667,89010,켐트로닉스
