Date,Open,High,Low,Close,Volume,Change,5Days,10Days,20Days,60Days,120Days,종목코드,회사명
2017-01-02,18200,18200,17850,17850,2776,-0.019230769,18260,18340,18275,18172.5,17992.08333,38390,레드캡투어
2017-01-03,17850,18050,17850,18050,4206,0.011204482,18150,18315,18265,18174.16667,17985.83333,38390,레드캡투어
2017-01-04,18050,18050,17900,18000,1370,-0.002770083,18080,18285,18255,18175.83333,17980.41667,38390,레드캡투어
2017-01-05,17900,18200,17900,18150,3272,0.008333333,18050,18255,18252.5,18180,17976.66667,38390,레드캡투어
2017-01-06,18200,18250,18000,18100,1357,-0.002754821,18030,18215,18247.5,18184.16667,17974.58333,38390,레드캡투어
2017-01-09,18050,18150,18000,18100,1062,0,18080,18170,18247.5,18187.5,17972.91667,38390,레드캡투어
2017-01-10,18100,18100,17800,17950,2421,-0.008287293,18060,18105,18237.5,18186.66667,17969.16667,38390,레드캡투어
2017-01-11,17950,18150,17800,18000,2738,0.002785515,18060,18070,18220,18186.66667,17966.66667,38390,레드캡투어
2017-01-12,18200,18200,17800,17900,1769,-0.005555556,18010,18030,18202.5,18185,17963.33333,38390,레드캡투어
2017-01-13,18000,18000,17900,18000,397,0.005586592,17990,18010,18192.5,18188.33333,17963.33333,38390,레드캡투어
2017-01-16,18000,18000,17750,17800,2774,-0.011111111,17930,18005,18172.5,18185,17961.66667,38390,레드캡투어
2017-01-17,17850,17950,17750,17850,2288,0.002808989,17910,17985,18150,18180.83333,17960.41667,38390,레드캡투어
2017-01-18,17950,17950,17450,17750,3603,-0.005602241,17860,17960,18122.5,18174.16667,17959.58333,38390,레드캡투어
2017-01-19,17850,17850,17400,17550,5830,-0.011267606,17790,17900,18077.5,18165.83333,17957.5,38390,레드캡투어
2017-01-20,17500,17500,17150,17300,3928,-0.014245014,17650,17820,18017.5,18151.66667,17952.91667,38390,레드캡투어
2017-01-23,17300,17350,17200,17300,1698,0,17550,17740,17955,18136.66667,17949.16667,38390,레드캡투어
2017-01-24,17300,17300,17150,17300,1740,0,17440,17675,17890,18121.66667,17946.25,38390,레드캡투어
2017-01-25,17400,17400,17150,17300,2405,0,17350,17605,17837.5,18108.33333,17944.58333,38390,레드캡투어
2017-01-26,17350,17350,17200,17250,1625,-0.002890173,17290,17540,17785,18099.16667,17940.41667,38390,레드캡투어
2017-01-31,17300,17450,17200,17250,3117,0,17280,17465,17737.5,18088.33333,17936.25,38390,레드캡투어
2017-02-01,17350,17500,17200,17300,4273,0.002898551,17280,17415,17710,18070.83333,17932.5,38390,레드캡투어
2017-02-02,17400,17400,17000,17050,3818,-0.014450867,17230,17335,17660,18048.33333,17927.5,38390,레드캡투어
2017-02-03,17100,17150,16700,16900,5950,-0.008797654,17150,17250,17605,18023.33333,17921.25,38390,레드캡투어
2017-02-06,16850,17500,16850,17300,5391,0.023668639,17160,17225,17562.5,18007.5,17917.08333,38390,레드캡투어
2017-02-07,17500,17600,17150,17600,5290,0.01734104,17230,17255,17537.5,17995.83333,17914.58333,38390,레드캡투어
2017-02-08,17600,17600,17400,17500,433,-0.005681818,17270,17275,17507.5,17980.83333,17910.41667,38390,레드캡투어
2017-02-09,17450,17500,17250,17400,2413,-0.005714286,17340,17285,17480,17967.5,17905.83333,38390,레드캡투어
2017-02-10,17450,17650,17450,17450,1108,0.002873563,17450,17300,17452.5,17955.83333,17904.16667,38390,레드캡투어
2017-02-13,17450,17550,17200,17500,4095,0.00286533,17490,17325,17432.5,17942.5,17902.08333,38390,레드캡투어
2017-02-14,17500,17500,17300,17450,574,-0.002857143,17460,17345,17405,17927.5,17899.58333,38390,레드캡투어
2017-02-15,17400,17500,17200,17350,5762,-0.005730659,17430,17350,17382.5,17910.83333,17897.5,38390,레드캡투어
2017-02-16,17400,17450,17250,17450,1493,0.005763689,17440,17390,17362.5,17895.83333,17897.91667,38390,레드캡투어
2017-02-17,17450,17500,17250,17350,1796,-0.005730659,17420,17435,17342.5,17881.66667,17897.08333,38390,레드캡투어
2017-02-20,17350,17350,17100,17100,6514,-0.014409222,17340,17415,17320,17864.16667,17893.75,38390,레드캡투어
2017-02-21,17200,17300,17100,17200,3848,0.005847953,17290,17375,17315,17849.16667,17891.66667,38390,레드캡투어
2017-02-22,17250,17300,17050,17150,2841,-0.002906977,17250,17340,17307.5,17833.33333,17890.83333,38390,레드캡투어
2017-02-23,17100,17200,17100,17200,1376,0.002915452,17200,17320,17302.5,17818.33333,17890,38390,레드캡투어
2017-02-24,17250,17250,17050,17200,1885,0,17170,17295,17297.5,17802.5,17888.75,38390,레드캡투어
2017-02-27,17200,17200,16900,17000,8256,-0.011627907,17150,17245,17285,17786.66667,17885.41667,38390,레드캡투어
2017-02-28,17050,17250,16900,17150,2107,0.008823529,17140,17215,17280,17770.83333,17883.33333,38390,레드캡투어
2017-03-02,17150,17400,17100,17300,3525,0.008746356,17170,17210,17280,17755,17881.66667,38390,레드캡투어
2017-03-03,17300,17300,16950,17100,1336,-0.011560694,17150,17175,17282.5,17735.83333,17877.5,38390,레드캡투어
2017-03-06,16950,17250,16900,17250,654,0.00877193,17160,17165,17300,17720,17874.58333,38390,레드캡투어
2017-03-07,17250,17400,17200,17400,3685,0.008695652,17240,17195,17305,17706.66667,17873.75,38390,레드캡투어
2017-03-08,17400,17400,17250,17300,179,-0.005747126,17270,17205,17290,17691.66667,17874.16667,38390,레드캡투어
2017-03-09,17250,17250,17050,17250,1035,-0.002890173,17260,17215,17277.5,17677.5,17874.16667,38390,레드캡투어
2017-03-10,17300,17300,17100,17250,1563,0,17290,17220,17270,17662.5,17872.91667,38390,레드캡투어
2017-03-13,17100,17100,16750,16900,13783,-0.020289855,17220,17190,17242.5,17638.33333,17865.41667,38390,레드캡투어
2017-03-14,16900,16900,16450,16450,11641,-0.026627219,17030,17135,17190,17608.33333,17852.5,38390,레드캡투어
2017-03-15,16450,16800,16450,16800,3012,0.021276596,16930,17100,17157.5,17585,17842.5,38390,레드캡투어
2017-03-16,16950,16950,16750,16850,599,0.00297619,16850,17055,17132.5,17562.5,17832.5,38390,레드캡투어
2017-03-17,16900,17050,16700,16950,1228,0.005934718,16790,17040,17107.5,17540,17824.58333,38390,레드캡투어
2017-03-20,16950,16950,16650,16850,1918,-0.005899705,16780,17000,17082.5,17515.83333,17816.66667,38390,레드캡투어
2017-03-21,16850,16850,16600,16800,1842,-0.002967359,16850,16940,17067.5,17488.33333,17807.08333,38390,레드캡투어
2017-03-22,16850,16850,16500,16600,3107,-0.011904762,16810,16870,17037.5,17456.66667,17795.41667,38390,레드캡투어
2017-03-23,16600,16600,16350,16450,6042,-0.009036145,16730,16790,17002.5,17421.66667,17781.66667,38390,레드캡투어
2017-03-24,16500,16500,16350,16450,2177,0,16630,16710,16965,17385.83333,17769.16667,38390,레드캡투어
2017-03-27,16500,16650,16450,16650,2984,0.012158055,16590,16685,16937.5,17357.5,17758.33333,38390,레드캡투어
2017-03-28,16700,16750,16600,16750,582,0.006006006,16580,16715,16925,17331.66667,17747.91667,38390,레드캡투어
2017-03-29,16750,16750,16500,16700,1593,-0.002985075,16600,16705,16902.5,17306.66667,17739.58333,38390,레드캡투어
2017-03-30,16700,16700,16400,16550,1001,-0.008982036,16620,16675,16865,17285,17728.75,38390,레드캡투어
2017-03-31,16350,16700,16350,16700,1123,0.009063444,16670,16650,16845,17262.5,17718.33333,38390,레드캡투어
2017-04-03,16600,16750,16600,16750,1257,0.002994012,16690,16640,16820,17241.66667,17708.75,38390,레드캡투어
2017-04-04,16750,16850,16600,16800,4829,0.002985075,16700,16640,16790,17219.16667,17699.58333,38390,레드캡투어
2017-04-05,16850,16850,16600,16650,4366,-0.008928571,16690,16645,16757.5,17195,17689.58333,38390,레드캡투어
2017-04-06,16800,16800,16350,16500,5593,-0.009009009,16680,16650,16720,17168.33333,17677.91667,38390,레드캡투어
2017-04-07,16600,16750,16400,16600,4321,0.006060606,16660,16665,16687.5,17145.83333,17666.25,38390,레드캡투어
2017-04-10,16750,16800,16200,16250,8130,-0.021084337,16560,16625,16655,17116.66667,17651.66667,38390,레드캡투어
2017-04-11,16400,16550,16200,16350,2685,0.006153846,16470,16585,16650,17090.83333,17637.91667,38390,레드캡투어
2017-04-12,16400,16700,16400,16700,748,0.021406728,16480,16585,16645,17069.16667,17628.75,38390,레드캡투어
2017-04-13,16700,16700,16500,16600,883,-0.005988024,16500,16590,16632.5,17049.16667,17617.08333,38390,레드캡투어
2017-04-14,16650,16750,16600,16650,894,0.003012048,16510,16585,16617.5,17029.16667,17605,38390,레드캡투어
2017-04-17,16650,16750,16550,16750,3197,0.006006006,16610,16585,16612.5,17012.5,17593.33333,38390,레드캡투어
2017-04-18,16650,16950,16650,16850,2143,0.005970149,16710,16590,16615,17000.83333,17583.33333,38390,레드캡투어
2017-04-19,16950,16950,16500,16650,2904,-0.011869436,16700,16590,16617.5,16990,17570.83333,38390,레드캡투어
2017-04-20,16700,16700,16450,16650,4424,0,16710,16605,16627.5,16979.16667,17557.91667,38390,레드캡투어
2017-04-21,16700,16750,16500,16650,2125,0,16710,16610,16637.5,16968.33333,17545,38390,레드캡투어
2017-04-24,16700,17350,16650,17050,10855,0.024024024,16770,16690,16657.5,16964.16667,17536.25,38390,레드캡투어
2017-04-25,17050,17200,16750,17100,4675,0.002932551,16820,16765,16675,16961.66667,17530.41667,38390,레드캡투어
2017-04-26,17150,17150,16800,16900,3063,-0.011695906,16870,16785,16685,16955.83333,17522.08333,38390,레드캡투어
2017-04-27,16900,17150,16850,17000,3860,0.00591716,16940,16825,16707.5,16950.83333,17510.83333,38390,레드캡투어
2017-04-28,17000,17000,16750,17000,1513,0,17010,16860,16722.5,16950,17499.16667,38390,레드캡투어
2017-05-02,16850,17050,16800,16900,1168,-0.005882353,16980,16875,16730,16950,17486.66667,38390,레드캡투어
2017-05-04,16900,17000,16750,16900,1628,0,16940,16880,16735,16943.33333,17475.41667,38390,레드캡투어
2017-05-08,16900,17000,16800,16950,1673,0.00295858,16950,16910,16750,16932.5,17464.16667,38390,레드캡투어
2017-05-10,16950,17000,16800,16800,3256,-0.008849558,16910,16925,16765,16920.83333,17450.83333,38390,레드캡투어
