Date,Open,High,Low,Close,Volume,Change,5Days,10Days,20Days,60Days,120Days,종목코드,테마명
2017-02-02,18057,18294,17669,17868,248723,-0.032805899,18035.1,18208.725,18141.7125,17845.08611,18286.58958,456789,자율주행차
2017-02-03,17906,18130,17518,17659,181350,-0.006503688,17941.51667,18127.93333,18119.73333,17838.70556,18271.175,456789,자율주행차
2017-02-06,17819,18090,17375,17599,215649,0.00657555,17847.1,18041.79167,18090.91667,17837.25556,18258.18611,456789,자율주행차
2017-02-07,17722,17894,17240,17628,203507,-0.001743091,17777.78333,17957,18058.2625,17835.79444,18245.98819,456789,자율주행차
2017-02-08,17609,18256,17425,18081,152912,0.003566745,17767.46667,17940.61667,18058.5875,17842.56389,18236.24097,456789,자율주행차
2017-02-09,18089,18327,17829,18084,173434,0.008511238,17810.71667,17922.90833,18058.425,17850.78333,18228.32639,456789,자율주행차
2017-02-10,18170,18507,17944,18222,140964,-0.005691348,17923.25,17932.38333,18065.60417,17862.12083,18223.53125,456789,자율주행차
2017-02-13,18350,18522,18013,18336,143696,0.005466595,18070.53333,17958.81667,18075.6875,17872.43472,18216.72986,456789,자율주행차
2017-02-14,18403,18677,18053,18405,126630,-0.000441409,18225.98333,18001.88333,18093.05,17884.92639,18211.68403,456789,자율주행차
2017-02-15,18396,18658,18089,18453,153296,-0.002379045,18300.35,18033.90833,18120.12917,17898.60417,18206.825,456789,자율주행차
2017-02-16,18640,18782,18076,18370,146279,0.003580864,18357.51667,18084.11667,18146.42083,17915.6125,18200.88125,456789,자율주행차
2017-02-17,18361,18710,18176,18342,210890,0.007985405,18381.63333,18152.44167,18140.1875,17930.83333,18194.98681,456789,자율주행차
2017-02-20,18308,18557,18026,18308,208439,0.010843887,18376.01667,18223.275,18132.53333,17949.16389,18187.21736,456789,자율주행차
2017-02-21,18350,18600,18084,18337,307777,0.003151135,18362.28333,18294.13333,18125.56667,17970.14167,18179.34931,456789,자율주행차
2017-02-22,18439,18646,18238,18313,140158,-0.004265525,18334.33333,18317.34167,18128.97917,17989.12222,18174.64583,456789,자율주행차
2017-02-23,18424,18648,18047,18235,355948,-0.010729992,18307.33333,18332.425,18127.66667,18006.26111,18167.70625,456789,자율주행차
2017-02-24,18323,18589,17987,18180,198294,-0.013284185,18274.81667,18328.225,18130.30417,18022.24306,18160.42431,456789,자율주행차
2017-02-27,18387,18518,17875,18130,106996,-0.000780651,18239.35,18307.68333,18133.25,18033.30278,18152.57153,456789,자율주행차
2017-02-28,18224,18342,17802,17967,110613,-0.00448199,18165.45,18263.86667,18132.875,18043.01944,18143.26458,456789,자율주행차
2017-03-02,18185,18288,17649,17840,159369,-0.003122309,18070.91667,18202.625,18118.26667,18055.23611,18131.72917,456789,자율주행차
2017-03-03,17824,17967,17466,17656,201411,-0.012211136,17955.08333,18131.20833,18107.6625,18065.89722,18118.69931,456789,자율주행차
2017-03-06,17493,18060,17394,17883,145007,0.018002543,17895.8,18085.30833,18118.875,18075.87639,18110.87986,456789,자율주행차
2017-03-07,18039,18233,17766,17971,102579,-8.32E-05,17863.86667,18051.60833,18137.44167,18083.775,18105.10694,456789,자율주행차
2017-03-08,17917,18382,17761,18119,131178,0.006290113,17894.18333,18029.81667,18161.975,18087.93194,18102.20139,456789,자율주행차
2017-03-09,18119,18327,17819,18153,225971,0.003096043,17956.7,18013.80833,18165.575,18092.49167,18098.83403,456789,자율주행차
2017-03-10,18287,18667,18001,18398,217882,0.015115934,18105.1,18030.09167,18181.25833,18100.59306,18096.53958,456789,자율주행차
2017-03-13,18358,18656,18160,18391,166688,0.008765076,18206.75,18051.275,18189.75,18108.71667,18095.36319,456789,자율주행차
2017-03-14,18447,18767,18162,18370,187657,0.000244593,18286.63333,18075.25,18191.46667,18116.97639,18092.60208,456789,자율주행차
2017-03-15,18400,18622,18066,18306,171765,-0.00325486,18324,18109.09167,18186.47917,18123.28056,18087.79583,456789,자율주행차
2017-03-16,18459,18853,18102,18470,438512,0.023409957,18387.43333,18172.06667,18187.34583,18133.81944,18084.40556,456789,자율주행차
2017-03-17,18552,18709,18262,18436,169280,-0.003565529,18395.03333,18250.06667,18190.6375,18142.58333,18079.35278,456789,자율주행차
2017-03-20,18474,18745,18179,18444,306143,-0.004615781,18405.61667,18306.18333,18195.74583,18153.05,18074.78125,456789,자율주행차
2017-03-21,18535,18780,18266,18442,224636,-0.006044732,18420.11667,18353.375,18202.49167,18162.39028,18067.72292,456789,자율주행차
2017-03-22,18454,18810,18041,18260,277724,-0.00383565,18410.9,18367.45,18198.63333,18166.62917,18059.41181,456789,자율주행차
2017-03-23,18392,18568,17986,18160,195831,-0.008918235,18348.78333,18368.10833,18190.95833,18165.925,18047.03125,456789,자율주행차
2017-03-24,18246,18719,18014,18552,238753,0.010512766,18371.98333,18383.50833,18206.8,18177.15,18043.59028,456789,자율주행차
2017-03-27,18566,18729,18179,18431,141945,-0.005716058,18369.35,18387.48333,18219.37917,18182.04444,18038.27014,456789,자율주행차
2017-03-28,18408,18669,18156,18479,200352,0.014630965,18376.7,18398.40833,18236.82917,18189.00972,18030.77708,456789,자율주행차
2017-03-29,18549,18692,18213,18302,294008,-0.003947539,18385.1,18398,18253.54583,18187.44167,18022.65764,456789,자율주행차
2017-03-30,18383,18595,18156,18340,185647,0.000188025,18421.11667,18384.95,18278.50833,18185.74861,18017.44444,456789,자율주행차
2017-03-31,18446,18869,18206,18640,150039,0.001052701,18438.7,18405.34167,18327.70417,18192.35972,18016.82986,456789,자율주행차
2017-04-03,18674,19019,18447,18874,163858,0.012384287,18527.3,18448.325,18377.25417,18205.2875,18017.17153,456789,자율주행차
2017-04-04,18882,19280,18515,18953,288106,0.011166639,18622.06667,18499.38333,18426.37917,18218.24583,18017.62153,456789,자율주행차
2017-04-05,18971,19269,18526,18912,258366,0.014357016,18744.15,18564.625,18466.0375,18228.75833,18021.69514,456789,자율주행차
2017-04-06,18775,19004,18478,18833,231082,-0.003721946,18842.71667,18631.91667,18500.0125,18241.39167,18024.35417,456789,자율주행차
2017-04-07,18861,19119,18621,18921,208343,0.004915967,18898.98333,18668.84167,18526.175,18255.28611,18028.75903,456789,자율주행차
2017-04-10,18823,18982,18328,18585,264252,-0.024237033,18841.2,18684.25,18535.86667,18263.74028,18030.30347,456789,자율주행차
2017-04-11,18515,18947,18298,18672,227812,0.01228103,18784.96667,18703.51667,18550.9625,18272.70556,18032.65764,456789,자율주행차
2017-04-12,18511,18951,18323,18747,545718,0.001132497,18752.01667,18748.08333,18573.04167,18284.19028,18036.60417,456789,자율주행차
2017-04-13,18843,19166,18502,18965,2207993,0.036245045,18778.53333,18810.625,18597.7875,18301.75417,18044.43611,456789,자율주행차
2017-04-14,18907,19036,18294,18606,1074601,-0.020423326,18715.6,18807.29167,18606.31667,18314.45833,18048.65139,456789,자율주행차
2017-04-17,18633,18883,18414,18696,3104292,0.013429578,18737.75,18789.475,18618.9,18318.27778,18054.67083,456789,자율주행차
2017-04-18,18782,18908,18318,18519,1719932,-0.004685196,18707.23333,18746.1,18622.74167,18319.25556,18059.24931,456789,자율주행차
2017-04-19,18529,18760,18222,18506,758082,-0.006950418,18658.96667,18705.49167,18635.05833,18319.75278,18063.43958,456789,자율주행차
2017-04-20,18469,18860,18280,18591,1226307,0.003742147,18584.2,18681.36667,18656.64167,18325.52639,18067.51181,456789,자율주행차
2017-04-21,18592,18881,18324,18600,973525,-0.000709315,18583.03333,18649.31667,18659.07917,18331.18194,18073.38403,456789,자율주행차
2017-04-24,18586,18810,18281,18466,556590,-0.014439433,18537,18637.375,18660.8125,18336.83194,18079.33125,456789,자율주행차
2017-04-25,18485,18756,18248,18491,535580,0.007300952,18531.26667,18619.25,18661.38333,18343.82083,18089.74306,456789,자율주행차
2017-04-26,18503,18751,18340,18464,452828,0.002955846,18522.83333,18590.9,18669.49167,18351.97083,18096.93681,456789,자율주행차
2017-04-27,18523,18688,18188,18375,977937,-0.002358896,18479.66667,18531.93333,18671.27917,18356.01806,18101.06111,456789,자율주행차
2017-04-28,18237,18400,18005,18130,388781,-0.014478419,18385.68333,18484.35833,18645.825,18360.39722,18102.74167,456789,자율주행차
2017-05-02,18098,18322,17875,17956,348353,-0.008895977,18283.61667,18410.30833,18599.89167,18365.34028,18102.02292,456789,자율주행차
2017-05-04,17838,18469,17803,18312,2652898,0.033185378,18247.96667,18389.61667,18567.85833,18377.22639,18107.24097,456789,자율주행차
2017-05-08,18320,18742,18158,18614,681134,0.006639942,18278,18400.41667,18552.95417,18393.65556,18114.725,456789,자율주행차
2017-05-10,18707,19171,18429,18589,504029,-0.001168774,18320.65,18400.15833,18540.7625,18402.11667,18122.34028,456789,자율주행차
2017-05-11,18684,19091,18448,18956,662363,0.014921087,18485.71667,18435.7,18542.50833,18416.64722,18133.71528,456789,자율주행차
2017-05-12,18922,19035,18487,18662,1016347,-0.008196405,18627.1,18455.35833,18546.36667,18423.99444,18143.05764,456789,자율주행차
2017-05-15,18811,18978,18438,18693,479614,0.007150196,18703.28333,18475.625,18547.4375,18429.95556,18151.19514,456789,자율주행차
2017-05-16,18751,19001,18169,18376,5231505,0.003885007,18655.66667,18466.83333,18528.86667,18429.4625,18157.19444,456789,자율주행차
2017-05-17,18203,18446,17871,18086,2344862,-0.015120324,18555.11667,18437.88333,18484.90833,18423.34722,18160.97569,456789,자율주행차
2017-05-18,17990,18431,17800,18152,1783064,0.009301264,18394.36667,18440.04167,18462.2,18419.71806,18167.66528,456789,자율주행차
2017-05-19,18199,18550,18051,18339,902440,0.009586375,18329.73333,18478.41667,18444.3625,18419.66944,18175.25139,456789,자율주행차
2017-05-22,18416,18491,18060,18170,766702,-0.010095219,18225.16667,18464.225,18426.92083,18417.38472,18183.27431,456789,자율주행차
2017-05-23,18145,18622,18006,18366,735626,0.010110498,18223.2,18439.43333,18419.925,18417.87222,18194.00694,456789,자율주행차
2017-05-24,18458,18564,18102,18390,607915,-0.007366416,18284.01667,18419.56667,18409.8625,18419.15417,18204.13819,456789,자율주행차
2017-05-25,18413,18934,18115,18632,461453,-0.006986754,18379.98333,18387.175,18411.4375,18425.77222,18216.01667,456789,자율주행차
2017-05-26,18603,18821,18313,18462,413780,-0.003138448,18404.45,18367.09167,18411.225,18430.47222,18226.35764,456789,자율주행차
2017-05-29,18525,18828,18320,18599,405576,-0.001565365,18490.08333,18357.625,18416.625,18438.27917,18235.79097,456789,자율주행차
2017-05-30,18643,18991,18419,18815,341168,0.017000487,18579.85,18401.525,18434.17917,18452.40556,18247.7125,456789,자율주행차
2017-05-31,18787,19008,18531,18807,357629,0.000134349,18663.2,18473.60833,18455.74583,18468.51111,18261.87361,456789,자율주행차
2017-06-01,18783,18990,18474,18662,602050,-0.001484213,18669.18333,18524.58333,18482.3125,18485.28056,18275.58889,456789,자율주행차
2017-06-02,18683,18890,18461,18586,350368,-0.004917979,18693.98333,18549.21667,18513.81667,18496.9875,18286.43194,456789,자율주행차
2017-06-05,18617,18742,18329,18393,265637,-0.009651379,18652.8,18571.44167,18517.83333,18504.02361,18293.89931,456789,자율주행차
2017-06-07,18383,18679,18230,18502,366244,0.014232359,18590.33333,18585.09167,18512.2625,18510.41806,18299.175,456789,자율주행차
2017-06-08,18577,18898,18321,18800,379646,0.010874109,18589.03333,18626.11667,18522.84167,18521.20556,18306.84861,456789,자율주행차
2017-06-09,18951,19056,18550,18775,467433,0.008586089,18611.63333,18640.40833,18513.79167,18527.49167,18314.04236,456789,자율주행차
2017-06-12,18738,19006,18406,18760,344682,-0.013686267,18646.48333,18670.23333,18518.6625,18533.63194,18321.17431,456789,자율주행차
2017-06-13,18700,19096,18552,18896,1558368,0.01010005,18747.05,18699.925,18528.775,18542.39167,18329.68403,456789,자율주행차
2017-06-14,18819,19339,18662,19016,1210262,0.006291237,18849.7,18720.01667,18560.77083,18554.22639,18338.75347,456789,자율주행차
2017-06-15,19014,19237,18677,18911,437600,0.004389051,18871.86667,18730.45,18602.02917,18561.575,18347.69722,456789,자율주행차
2017-06-16,18907,19400,18801,19179,498934,0.009373983,18952.7,18782.16667,18653.375,18573.96389,18358.27361,456789,자율주행차
2017-06-19,19163,19423,18949,19164,354433,0.005985369,19033.43333,18839.95833,18694.5875,18585.95,18369.5,456789,자율주행차
2017-06-20,19177,19315,18739,18844,394494,-0.016275331,19023.21667,18885.13333,18728.2875,18592.65,18377.52014,456789,자율주행차
2017-06-21,18821,19118,18562,18865,913730,0.00696958,18993.03333,18921.36667,18753.22917,18602.7375,18384.68333,456789,자율주행차
2017-06-22,18925,19338,18738,19058,1126145,0.008591092,19022.46667,18947.16667,18786.64167,18617.71528,18391.82014,456789,자율주행차
2017-06-23,19064,19237,18807,19030,426937,0.003889659,18992.76667,18972.73333,18806.57083,18625.69583,18401.42292,456789,자율주행차
2017-06-26,19033,19239,18783,18994,415070,-0.00108308,18958.78333,18996.10833,18833.17083,18635.06944,18408.55694,456789,자율주행차
2017-06-27,18992,19269,18712,18949,1152052,0.007946128,18979.6,19001.40833,18850.66667,18642.89167,18415.95069,456789,자율주행차
2017-06-28,18915,19219,18691,18915,637254,-0.010016082,18989.6,18991.31667,18855.66667,18653.1125,18420.27708,456789,자율주행차
2017-06-29,18943,19187,18680,18914,543077,0.000993249,18960.71667,18991.59167,18861.02083,18662.68194,18424.21528,456789,자율주행차
2017-06-30,18820,19114,18635,18942,265083,-0.000145197,18942.95,18967.85833,18875.0125,18667.71667,18430.03819,456789,자율주행차
2017-07-03,19002,19106,18522,18734,415493,-0.020675749,18891,18924.89167,18882.425,18665.37778,18435.33264,456789,자율주행차
2017-07-04,18764,18941,18466,18642,554940,-0.004053579,18829.61667,18904.60833,18894.87083,18660.1875,18439.21667,456789,자율주행차
2017-07-05,18592,18811,18456,18602,367766,0.010159835,18766.96667,18878.28333,18899.825,18655.01389,18441.88611,456789,자율주행차
2017-07-06,18636,18775,18314,18431,261462,-0.005131766,18670.33333,18815.525,18881.34583,18648.31667,18444.85417,456789,자율주행차
2017-07-07,18408,18607,18237,18438,382707,-0.009103145,18569.58333,18756.26667,18864.5,18640.26667,18447.77639,456789,자율주행차
2017-07-10,18454,18750,18168,18482,543956,0.012613988,18519.16667,18705.08333,18850.59583,18638.54167,18451.14097,456789,자율주행차
2017-07-11,18457,18827,18108,18442,882951,0.008925502,18479.15,18654.38333,18827.89583,18634.70278,18453.70417,456789,자율주행차
2017-07-12,18480,18846,18228,18508,476854,0.002454731,18460.48333,18613.725,18802.52083,18630.71944,18457.45486,456789,자율주행차
2017-07-13,18665,18757,18231,18345,347583,-0.004122959,18443.36667,18556.85,18774.22083,18620.38611,18461.07014,456789,자율주행차
2017-07-14,18358,18533,18086,18301,317010,-0.001959441,18415.95,18492.76667,18730.3125,18615.29583,18464.87708,456789,자율주행차
2017-07-17,18366,18674,18075,18333,335440,0.007019411,18386.26667,18452.71667,18688.80417,18609.25139,18463.76458,456789,자율주행차
2017-07-18,18350,18732,18146,18550,613451,0.019118171,18408.05,18443.6,18674.10417,18609.77083,18464.51319,456789,자율주행차
2017-07-19,18635,18962,18397,18726,418470,0.007763692,18451.56667,18456.025,18667.15417,18613.43611,18466.59444,456789,자율주행차
2017-07-20,18781,19061,18564,18787,446697,0.004482075,18540.01667,18491.69167,18653.60833,18616.70417,18471.11528,456789,자율주행차
2017-07-21,18811,19121,18578,18862,353877,0.006458173,18652.25,18534.1,18645.18333,18621.06389,18476.12292,456789,자율주행차
2017-07-24,18973,19428,18752,19247,449709,0.015770922,18834.93333,18610.6,18657.84167,18634.07917,18485.45556,456789,자율주행차
2017-07-25,19341,19553,18897,19252,470352,-0.010556175,18975.33333,18691.69167,18673.0375,18646.77639,18495.29861,456789,자율주행차
2017-07-26,19376,19539,18883,19209,504118,-0.015035242,19071.93333,18761.75,18687.7375,18659.19444,18505.58264,456789,자율주행차
2017-07-27,19273,19472,18910,19254,278123,-0.006203066,19165.21667,18852.61667,18704.73333,18673.83333,18514.92569,456789,자율주행차
2017-07-28,19160,19342,18771,18951,401855,-0.033021621,19182.93333,18917.59167,18705.17917,18687.50139,18523.94931,456789,자율주행차
2017-07-31,18875,19141,18560,18841,168906,-0.005038536,19101.86667,18968.4,18710.55833,18702.26667,18533.80347,456789,자율주행차
2017-08-01,18723,19195,18618,18942,207682,0.003369068,19039.86667,19007.6,18725.6,18712.76806,18544.99722,456789,자율주행차
2017-08-02,18886,19276,18668,19061,262140,0.016293974,19010.31667,19041.125,18748.575,18720.22083,18556.93819,456789,자율주행차
2017-08-03,19020,19200,18522,18689,310379,-0.039566535,18897.28333,19031.25,18761.47083,18721.88611,18562.00139,456789,자율주행차
2017-08-04,18657,19109,18496,18745,237895,0.004254603,18856.13333,19019.53333,18776.81667,18718.36944,18567.50833,456789,자율주행차
2017-08-07,18777,19059,18495,18716,176957,0.010748199,18830.96667,18966.41667,18788.50833,18719.25556,18571.625,456789,자율주행차
2017-08-08,18638,19008,18367,18726,154328,0.00530764,18787.71667,18913.79167,18802.74167,18719.80417,18574.87986,456789,자율주행차
2017-08-09,18568,18924,18336,18648,188144,-0.018492326,18705.2,18857.75833,18809.75417,18724.34861,18576.90556,456789,자율주행차
2017-08-10,18545,18926,18334,18629,193386,-0.002999504,18693.31667,18795.3,18823.95833,18733.40278,18578.375,456789,자율주행차
2017-08-11,18419,18818,18232,18620,199125,-0.013204685,18668.28333,18762.20833,18839.9,18741.19583,18580.45694,456789,자율주행차
2017-08-14,18707,18945,18414,18749,149442,0.011351055,18674.98333,18752.975,18860.6875,18748.02639,18583.84792,456789,자율주행차
2017-08-16,18772,18950,18276,18522,242421,-0.008298745,18634.05,18710.88333,18859.24167,18753.87778,18585.63125,456789,자율주행차
2017-08-17,18442,18797,18123,18639,248515,0.017429118,18632.25,18668.725,18854.925,18758.43611,18588.15417,456789,자율주행차
2017-08-18,18431,18827,18329,18632,246568,0.002958251,18632.88333,18663.1,18847.175,18762.475,18590.81458,456789,자율주행차
2017-08-21,18729,18868,18301,18424,218022,-0.000988727,18593.71667,18631,18825.26667,18759.00694,18592.38958,456789,자율주행차
2017-08-22,18418,18702,18237,18436,189619,0.00527546,18531.08333,18603.03333,18784.725,18758.57917,18594.52569,456789,자율주행차
2017-08-23,18480,18730,18277,18483,240208,-0.005340078,18523.43333,18578.74167,18746.26667,18756.65694,18597.46806,456789,자율주행차
2017-08-24,18452,18867,18333,18660,381407,0.014085504,18527.61667,18579.93333,18718.84583,18754.08333,18603.24444,456789,자율주행차
2017-08-25,18690,19076,18534,18933,318813,0.006162091,18587.65,18610.26667,18702.78333,18756.17917,18612.34514,456789,자율주행차
2017-08-28,18955,19164,18729,18956,208969,-0.004508549,18694.05,18643.88333,18703.04583,18761.07917,18623.17986,456789,자율주행차
2017-08-29,18973,19158,18522,18997,242591,-0.006504309,18806.35,18668.71667,18710.84583,18767.94306,18632.46528,456789,자율주행차
2017-08-30,18976,19252,18664,18958,217555,0.008147503,18901.38333,18712.40833,18711.64583,18777.37222,18640.69792,456789,자율주행차
2017-08-31,18949,19105,18656,18853,170289,-0.004897548,18939.91667,18733.76667,18701.24583,18783.21528,18646.81667,456789,자율주행차
2017-09-01,18852,19172,18605,18794,318872,0.007823677,18912.18333,18749.91667,18706.50833,18783.10833,18652.15694,456789,자율주행차
2017-09-04,18536,18989,18318,18577,275814,-0.022140541,18836.5,18765.275,18698.1375,18779.81806,18653.65486,456789,자율주행차
2017-09-05,18753,18874,18282,18494,244042,-0.015844394,18735.71667,18771.03333,18687.03333,18775.37917,18654.50556,456789,자율주행차
2017-09-06,18637,18772,18311,18409,141462,-0.004695375,18625.81667,18763.6,18671.17083,18767.26944,18654.83056,456789,자율주행차
2017-09-07,18541,18996,18285,18799,138187,0.017889135,18614.93333,18777.425,18678.67917,18763.65139,18658.93889,456789,자율주행차
2017-09-08,18702,19066,18303,18500,271458,-0.008218226,18556.2,18734.19167,18672.22917,18756.80278,18659.18889,456789,자율주행차
2017-09-11,18523,19071,18388,18830,226753,0.013737502,18606.63333,18721.56667,18682.725,18750.97917,18662.47153,456789,자율주행차
2017-09-12,18763,19164,18521,18855,266523,0.003548155,18678.93333,18707.325,18688.02083,18745.8375,18665.89375,456789,자율주행차
2017-09-13,18867,19124,18543,18770,454884,0.001546435,18751.18333,18688.5,18700.45417,18744.6,18668.625,456789,자율주행차
2017-09-14,18773,19261,18577,19068,322658,0.007755725,18805.03333,18709.98333,18721.875,18747.98472,18675.36111,456789,자율주행차
2017-09-15,18999,19229,18709,18988,232561,-0.006482949,18902.55,18729.375,18739.64583,18746.80972,18682.2625,456789,자율주행차
2017-09-18,18960,19233,18765,19028,189485,0.006510278,18942.26667,18774.45,18769.8625,18746.77083,18686.23333,456789,자율주행차
2017-09-19,18957,19342,18801,18989,387348,-0.002985934,18969.13333,18824.03333,18797.53333,18746.7,18690.88472,456789,자율주행차
2017-09-20,19086,19225,18601,18741,617846,-0.022904357,18963.31667,18857.25,18810.425,18743.24306,18693.06736,456789,자율주행차
2017-09-21,18573,18780,18078,18212,325890,-0.018500948,18792.11667,18798.575,18788,18731.52778,18692.32014,456789,자율주행차
2017-09-22,18237,18529,17911,18097,242542,-0.019186074,18613.91667,18758.23333,18746.2125,18717.90972,18690.29583,456789,자율주행차
2017-09-25,18211,18376,17793,17906,232011,-0.018797127,18389.56667,18665.91667,18693.74167,18700.65556,18684.18611,456789,자율주행차
2017-09-26,18064,18501,17789,18267,179302,0.008405997,18245.13333,18607.13333,18657.22917,18692.87778,18679.12778,456789,자율주행차
2017-09-27,18240,18597,17981,18366,156295,0.014438541,18170.1,18566.70833,18627.60417,18688.28333,18674.23542,456789,자율주행차
2017-09-28,18283,18715,18033,18562,114550,0.007455151,18240.05,18516.08333,18613.03333,18687.61806,18671.31597,456789,자율주행차
2017-09-29,18614,18777,18273,18542,114116,0.004711759,18329.13333,18471.525,18600.45,18689.47639,18668.89653,456789,자율주행차
2017-10-10,18362,18729,18105,18328,115864,-0.008021066,18413.4,18401.48333,18587.96667,18687.64028,18663.95347,456789,자율주행차
2017-10-11,18193,18576,18095,18312,189860,0.010309386,18422.33333,18333.73333,18578.88333,18684.80833,18661.675,456789,자율주행차
2017-10-12,18296,18566,18113,18318,279592,-0.002863337,18412.71667,18291.40833,18574.32917,18682.74722,18658.725,456789,자율주행차
2017-10-13,18240,18513,17878,18046,232433,-0.024353325,18309.6,18274.825,18536.7,18675.04444,18652.88194,456789,자율주행차
2017-10-16,18050,18265,17575,17920,244524,-0.030614253,18185.15,18257.14167,18507.6875,18667.95833,18644.17222,456789,자율주행차
2017-10-17,18006,18215,17601,17846,153480,0.007968043,18088.76667,18251.08333,18458.5,18660.375,18637.83542,456789,자율주행차
2017-10-18,17766,18301,17448,17884,155651,-0.00540083,18003.1,18212.71667,18409.925,18652.87778,18631.06458,456789,자율주행차
2017-10-19,17918,18231,17608,18083,141601,0.016004208,17956.13333,18184.425,18375.56667,18645.0875,18627.42917,456789,자율주행차
2017-10-20,17972,18322,17829,18072,95118,-0.003495257,17961.28333,18135.44167,18325.7625,18634.1875,18623.81181,456789,자율주행차
2017-10-23,17996,18234,17813,17973,126297,0.004652053,17971.83333,18078.49167,18275.00833,18620.60972,18618.65694,456789,자율주행차
2017-10-24,17946,18427,17885,18238,182648,0.016691193,18050.2,18069.48333,18235.48333,18610.20417,18615.63403,456789,자율주행차
2017-10-25,18139,18363,17899,18144,209820,-8.47E-05,18102.28333,18052.69167,18193.2125,18591.82361,18612.95139,456789,자율주행차
2017-10-26,18048,18504,17814,18258,165443,-0.011810084,18137.31667,18046.725,18169.06667,18575.25278,18611.01458,456789,자율주행차
2017-10-27,18105,18453,17938,18178,144834,0.003915779,18158.61667,18059.95,18167.3875,18558.07778,18608.63611,456789,자율주행차
2017-10-30,18191,18361,17844,18107,99826,-0.004592627,18185.53333,18078.68333,18167.9125,18538.96944,18606.40139,456789,자율주행차
2017-10-31,18032,18392,17882,18216,128097,0.005335035,18181.18333,18115.69167,18183.3875,18526.725,18607.11319,456789,자율주행차
2017-11-01,18145,18602,18012,18341,175226,0.011594808,18220.61667,18161.45,18187.08333,18518.38611,18610.32639,456789,자율주행차
2017-11-02,18334,18523,18126,18310,111142,-0.001727336,18230.96667,18184.14167,18184.28333,18507.84444,18610.30625,456789,자율주행차
2017-11-03,18526,18934,18340,18657,176734,0.006843953,18326.75,18242.68333,18189.0625,18501.11389,18610.66736,456789,자율주행차
2017-11-06,18797,18908,18333,18558,121475,-0.001159138,18416.83333,18301.18333,18189.8375,18498.93194,18610.40903,456789,자율주행차
2017-11-07,18444,18709,18244,18413,134948,-0.011178761,18456.18333,18318.68333,18194.08333,18493.39583,18605.88264,456789,자율주행차
2017-11-08,18192,18745,18018,18397,139628,0.006587562,18467.35,18343.98333,18198.3375,18488.08472,18603.67014,456789,자율주행차
