Date,Open,High,Low,Close,Volume,Change,5Days,10Days,20Days,60Days,120Days,emotion,count
2017-01-02,48600,48600,47200,47900,46092,-0.016427105,47850,48105,48317.5,53074.16667,61957.91667,0,0
2017-01-03,47900,52200,47400,51800,205032,0.081419624,48740,48415,48482.5,52957.5,61678.75,0,0
2017-01-04,51500,52400,50800,51900,67942,0.001930502,49700,48695,48640,52844.16667,61382.91667,0,0
2017-01-05,51900,51900,50400,50400,57592,-0.028901734,50140,48835,48817.5,52717.5,61053.75,0,0
2017-01-06,50700,51600,50400,50900,43890,0.009920635,50580,49155,49000,52649.16667,60748.75,0,0
2017-01-09,51200,51300,49200,49200,89417,-0.033398821,50840,49345,49050,52542.5,60451.25,0,0
2017-01-10,49650,49850,47850,47850,69447,-0.027439024,50050,49395,48990,52435,60152.5,0,0
2017-01-11,47700,48200,47600,47750,61121,-0.002089864,49220,49460,48945,52354.16667,59859.58333,0,0
2017-01-12,47350,48800,47350,48700,60209,0.019895288,48880,49510,48905,52280.83333,59601.25,0,0
2017-01-13,48050,48500,47000,47700,67111,-0.020533881,48240,49410,48807.5,52125.83333,59345.41667,0,0
2017-01-16,47800,47950,46400,46600,78626,-0.023060797,47720,49280,48692.5,51924.16667,59088.75,0,0
2017-01-17,46650,47350,46100,46200,61250,-0.008583691,47390,48720,48567.5,51737.5,58832.08333,0,0
2017-01-18,46100,46400,45300,45850,70615,-0.007575758,47010,48115,48405,51551.66667,58553.33333,0,0
2017-01-19,46300,46550,45600,46000,43965,0.003271538,46470,47675,48255,51348.33333,58280,0,0
2017-01-20,46100,46550,45350,45500,73346,-0.010869565,46030,47135,48145,51118.33333,58002.5,0,0
2017-01-23,45750,46150,45050,45050,65482,-0.00989011,45720,46720,48032.5,50902.5,57727.91667,0,0
2017-01-24,44800,45300,44300,44500,56200,-0.012208657,45380,46385,47890,50717.5,57463.75,0,0
2017-01-25,44550,44750,43200,43250,70578,-0.028089888,44860,45935,47697.5,50516.66667,57185,0,0
2017-01-26,43100,44200,43100,44200,26788,0.021965318,44500,45485,47497.5,50336.66667,56913.33333,0,0
2017-01-31,43750,44450,43750,44450,26358,0.005656109,44290,45160,47285,50140.83333,56648.75,0,0
2017-02-01,44200,45450,44200,45400,51969,0.021372328,44360,45040,47160,49955.83333,56417.08333,0,0
2017-02-02,45400,46600,45200,46200,74832,0.017621145,44700,45040,46880,49759.16667,56187.08333,0,0
2017-02-03,45650,46100,45300,45500,42184,-0.015151515,45150,45005,46560,49555.83333,55944.58333,0,0
2017-02-06,46000,46000,45100,45500,21903,0,45410,44955,46315,49405.83333,55693.75,0,0
2017-02-07,45350,46850,45350,46450,58628,0.020879121,45810,45050,46092.5,49275,55484.16667,0,0
2017-02-08,46300,50900,45850,49200,279380,0.059203445,46570,45465,46092.5,49196.66667,55305.83333,0,0
2017-02-09,49200,50200,48750,49200,151802,0,47170,45935,46160,49101.66667,55130.83333,0,0
2017-02-10,50000,52700,49300,51400,254796,0.044715447,48350,46750,46342.5,49033.33333,54984.16667,0,0
2017-02-13,51700,53500,51100,52700,151449,0.025291829,49790,47600,46542.5,48943.33333,54850,0,0
2017-02-14,53200,53300,52100,53100,78117,0.007590133,51120,48465,46812.5,48860,54730,0,0
2017-02-15,52400,52700,51500,52200,91624,-0.016949153,51720,49145,47092.5,48796.66667,54617.5,0,0
2017-02-16,52200,52300,50600,52000,69814,-0.003831418,52280,49725,47382.5,48768.33333,54475.83333,0,0
2017-02-17,51800,55200,51800,53600,169157,0.030769231,52720,50535,47770,48765,54354.16667,0,0
2017-02-20,53600,55400,53000,54200,101942,0.01119403,53020,51405,48180,48775,54229.16667,0,0
2017-02-21,55000,55000,53600,54500,74292,0.005535055,53300,52210,48630,48790,54112.5,0,0
2017-02-22,55600,56000,54700,55900,105722,0.025688073,54040,52880,49172.5,48840,54020,0,0
2017-02-23,56200,56600,55500,56500,95117,0.010733453,54940,53610,49772.5,48916.66667,53938.33333,0,0
2017-02-24,56500,59900,56200,58700,188642,0.038938053,55960,54340,50545,49038.33333,53890.83333,0,0
2017-02-27,59200,59300,57000,57100,102814,-0.02725724,56540,54780,51190,49100,53806.66667,1,4
2017-02-28,57400,58200,56900,58000,51322,0.015761821,57240,55270,51867.5,49201.66667,53727.5,1,26
2017-03-02,58000,59800,57700,59200,89379,0.020689655,57900,55970,52557.5,49345,53658.33333,1,2
2017-03-03,59100,59300,57500,57900,60918,-0.021959459,58180,56560,53142.5,49501.66667,53578.33333,1,24
