Date,Open,High,Low,Close,Volume,Change,5Days,10Days,20Days,60Days,120Days,emotion,count
2018-02-23,59500,60200,59100,60000,41267,0.006711409,60140,59920,60240,55667.5,55058.75,0,0
2018-02-26,60800,62700,60400,62200,185839,0.036666667,60280,60050,60260,55754.16667,55126.25,0,0
2018-02-27,63500,63500,61200,61900,128611,-0.004823151,60740,60410,60290,55865.83333,55191.25,1,2
2018-02-28,61200,62400,61000,61900,134089,0,61120,60530,60315,55992.5,55248.75,1,3
2018-03-02,60900,62900,60100,62400,174718,0.008077544,61680,60890,60335,56150.83333,55317.91667,0,0
2018-03-05,63300,63400,61500,61600,127509,-0.012820513,62000,61070,60345,56270.83333,55386.25,0,0
2018-03-06,62800,65300,62100,65200,269978,0.058441558,62600,61440,60535,56462.5,55471.25,0,0
2018-03-07,64800,66300,63800,64000,157910,-0.018404908,63020,61880,60755,56609.16667,55537.91667,0,0
2018-03-08,64000,65500,63200,64300,142472,0.0046875,63500,62310,61045,56762.5,55597.91667,0,0
2018-03-09,64500,67400,64200,67400,254074,0.048211509,64500,63090,61460,56977.5,55680.41667,0,0
2018-03-12,68200,69300,65900,67000,223574,-0.005934718,65580,63790,61855,57177.5,55764.58333,0,0
2018-03-13,67000,67600,66100,66600,86745,-0.005970149,65860,64230,62140,57380.83333,55859.58333,0,0
2018-03-14,66100,66800,65500,65800,72697,-0.012012012,66220,64620,62515,57557.5,55943.75,1,1
2018-03-15,67200,68600,65700,67500,189093,0.025835866,66860,65180,62855,57767.5,56047.91667,1,1
2018-03-16,67800,70100,66100,69900,178773,0.035555556,67360,65930,63410,58029.16667,56152.91667,0,0
2018-03-19,69900,73800,68300,70300,339157,0.005722461,68020,66800,63935,58300.83333,56257.08333,0,0
2018-03-20,70100,70900,68800,70600,87093,0.004267425,68820,67340,64390,58582.5,56327.91667,0,0
2018-03-21,72000,74100,71300,73200,225337,0.036827195,70300,68260,65070,58935.83333,56429.58333,1,2
2018-03-22,73600,73800,70800,71700,145287,-0.020491803,71140,69000,65655,59289.16667,56537.08333,0,0
2018-03-23,70000,73000,69900,70000,184416,-0.023709902,71160,69260,66175,59630.83333,56636.25,1,2
2018-03-26,69800,72400,68900,72400,137878,0.034285714,71580,69800,66795,59994.16667,56766.25,0,0
2018-03-27,72700,75200,72400,73000,189087,0.008287293,72060,70440,67335,60378.33333,56937.08333,0,0
2018-03-28,71800,72700,69800,71000,101183,-0.02739726,71620,70960,67790,60700,57114.58333,0,0
2018-03-29,71000,71800,70100,71800,77132,0.011267606,71640,71390,68285,61035,57287.91667,0,0
2018-03-30,72000,72200,70500,70600,53323,-0.016713092,71760,71460,68695,61365,57422.08333,0,0
2018-04-02,70500,70900,67900,68600,146375,-0.028328612,71000,71290,69045,61636.66667,57522.08333,0,0
2018-04-03,68100,71000,68100,71000,105387,0.034985423,70600,71330,69335,61968.33333,57642.91667,0,0
2018-04-04,71200,71200,65600,66300,260649,-0.066197183,69660,70640,69450,62223.33333,57744.58333,0,0
2018-04-05,67000,68600,66200,66600,95554,0.004524887,68620,70130,69565,62495,57854.58333,1,1
2018-04-06,67100,67500,64800,66900,104102,0.004504505,67880,69820,69540,62768.33333,57982.08333,0,0
2018-04-09,67000,67400,65200,65600,91001,-0.019431988,67280,69140,69470,63021.66667,58106.25,0,0
2018-04-10,65600,65600,63500,63800,168909,-0.027439024,65840,68220,69330,63238.33333,58207.08333,0,0
2018-04-11,63900,64600,63300,64100,68675,0.004702194,65400,67530,69245,63463.33333,58309.58333,0,0
2018-04-12,64500,64500,62800,63000,86107,-0.017160686,64680,66650,69020,63656.66667,58412.08333,0,0
2018-04-13,63000,68300,57000,57100,480462,-0.093650794,62720,65300,68380,63725,58452.08333,0,0
2018-04-16,61800,64500,58100,59000,577183,0.033274956,61400,64340,67815,63801.66667,58519.58333,0,4
2018-04-17,59100,62000,58200,61800,222080,0.047457627,61000,63420,67375,63895,58605.41667,1,1
2018-04-18,62400,63000,60600,61000,143494,-0.012944984,60380,62890,66765,63975,58687.08333,1,1
2018-04-19,61000,62000,58500,59400,149946,-0.026229508,59660,62170,66150,64000,58758.75,0,0
2018-04-20,60300,61400,58000,60600,206733,0.02020202,60360,61540,65680,64030,58853.75,1,2
2018-04-23,61000,61000,58600,59900,187645,-0.011551155,60540,60970,65055,64030,58929.58333,0,0
2018-04-24,59900,62200,59200,61500,164543,0.026711185,60480,60740,64480,64025,59012.91667,0,0
2018-04-25,60700,61400,60100,61000,126373,-0.008130081,60480,60430,63980,64020,59093.75,0,0
2018-04-26,60600,62500,60600,62300,97965,0.021311475,61060,60360,63505,64035,59158.75,0,0
2018-04-27,62800,62800,61000,62800,86298,0.008025682,61500,60930,63115,64048.33333,59242.91667,0,0
2018-04-30,62900,63100,61500,62500,73674,-0.00477707,62020,61280,62810,64066.66667,59332.08333,0,0
2018-05-02,62100,62400,58600,60000,193202,-0.04,61720,61100,62260,64043.33333,59357.91667,0,0
2018-05-03,59500,60400,58800,60000,58763,0,61520,61000,61945,64050,59412.08333,0,0
2018-05-04,59700,60900,59000,59800,48677,-0.003333333,61020,61040,61605,64071.66667,59473.75,0,0
2018-05-08,59800,60500,57900,57900,71984,-0.031772575,60040,60770,61155,64051.66667,59520.41667,0,0
2018-05-09,57600,60500,57300,60400,106274,0.043177893,59620,60820,60895,64073.33333,59587.91667,0,0
2018-05-10,59800,61100,59600,60300,51658,-0.001655629,59680,60700,60720,64063.33333,59636.25,0,0
2018-05-11,59000,60600,58300,59100,146510,-0.019900498,59500,60510,60470,64076.66667,59669.58333,0,0
2018-05-14,59500,59800,58600,58600,62267,-0.008460237,59260,60140,60250,64041.66667,59679.58333,1,1
2018-05-15,58600,59600,56500,57500,143557,-0.018771331,59180,59610,60270,64020,59669.58333,0,0
2018-05-16,57100,58400,56500,58000,64977,0.008695652,58700,59160,60220,63990,59687.91667,0,0
2018-05-17,58000,58200,57500,58000,40180,0,58240,58960,60030,63931.66667,59703.75,0,0
2018-05-18,57700,59300,57600,59100,38634,0.018965517,58240,58870,59935,63923.33333,59722.08333,0,0
2018-05-21,58700,59200,58100,58500,75565,-0.010152284,58220,58740,59890,63898.33333,59731.25,0,0
