,Date,Open,High,Low,Close,Volume,Change,5Days,10Days,20Days,60Days,120Days,종목코드,회사명,emotion,count
0,2017-01-02,87900,91000,87300,91000,74084,0.043577982,88260,87550,85990,89313.33333,99729.16667,78340,컴투스,0,0
1,2017-01-03,91300,96500,91100,96000,175469,0.054945055,90080,88390,86865,89278.33333,99473.33333,78340,컴투스,0,0
2,2017-01-04,96400,96600,93800,96300,84341,0.003125,91640,89210,87750,89240.0,99206.66667,78340,컴투스,0,0
3,2017-01-05,96300,96300,94100,94200,77746,-0.021806854,92940,89950,88445,89195.0,98940.0,78340,컴투스,0,0
4,2017-01-06,94200,96900,93900,94000,70967,-0.002123142,94300,90740,88990,89206.66667,98703.33333,78340,컴투스,0,0
5,2017-01-09,93600,95500,93000,94600,67739,0.006382979,95020,91640,89425,89175.0,98481.66667,78340,컴투스,0,0
6,2017-01-10,95000,95000,91500,91600,95972,-0.031712474,94140,92110,89710,89103.33333,98254.16667,78340,컴투스,0,0
7,2017-01-11,92000,93200,91500,92500,49985,0.009825328000000001,93380,92510,90035,89071.66667,98027.5,78340,컴투스,0,0
8,2017-01-12,92000,93300,91000,91000,43059,-0.016216216000000002,92740,92840,90120,89021.66667,97830.0,78340,컴투스,0,0
9,2017-01-13,91300,92700,91300,91600,42075,0.006593407,92260,93280,90275,88953.33333,97635.83333,78340,컴투스,0,0
10,2017-01-16,92500,92500,89600,91200,49388,-0.004366812,91580,93300,90425,88881.66667,97421.66667,78340,컴투스,0,0
11,2017-01-17,90900,91700,88600,88700,57881,-0.027412281,91000,92570,90480,88765.0,97186.66667,78340,컴투스,0,0
12,2017-01-18,89600,89900,88800,89900,35130,0.013528749,90480,91930,90570,88656.66667,96952.5,78340,컴투스,0,0
13,2017-01-19,90400,91000,88000,88300,41514,-0.017797553,89940,91340,90645,88488.33333,96705.83333,78340,컴투스,0,0
14,2017-01-20,88300,89700,88000,89200,36149,0.010192525,89460,90860,90800,88316.66667,96486.66667,78340,컴투스,0,0
15,2017-01-23,89700,93400,89400,91500,115616,0.025784752999999997,89520,90550,91095,88206.66667,96285.83333,78340,컴투스,0,0
16,2017-01-24,91600,92000,88700,89200,55608,-0.025136612000000003,89620,90310,91210,88110.0,96090.83333,78340,컴투스,0,0
17,2017-01-25,89200,89400,85600,86300,84180,-0.032511211,88900,89690,91100,88008.33333,95855.83333,78340,컴투스,0,0
18,2017-01-26,86300,88800,86300,87700,51917,0.01622248,88780,89360,91100,87933.33333,95636.66667,78340,컴투스,0,0
19,2017-01-31,86700,87400,85300,85500,58330,-0.025085519,88040,88750,91015,87808.33333,95409.16667,78340,컴투스,0,0
20,2017-02-01,84900,87900,84900,87700,63028,0.025730994,87280,88400,90850,87723.33333,95212.5,78340,컴투스,0,0
21,2017-02-02,87200,89300,86900,87400,36126,-0.003420753,86920,88270,90420,87576.66667,95022.5,78340,컴투스,0,0
22,2017-02-03,87500,88100,85700,86200,34165,-0.013729976999999999,86900,87900,89915,87421.66667,94804.16667,78340,컴투스,0,0
23,2017-02-06,85700,89100,84500,89100,70019,0.033642691,87180,87980,89660,87465.0,94560.0,78340,컴투스,0,0
