,Date,Open,High,Low,Close,Volume,Change,5Days,10Days,20Days,60Days,120Days,종목코드,회사명,emotion,count
0,2017-01-02,15000,15200,14750,14950,63507,0.0,14750,14490,14190.0,15219.166669999999,16435.41667,69080,웹젠,0,0
1,2017-01-03,15000,15250,14950,15100,132433,0.010033445,14890,14585,14285.0,15196.666669999999,16408.75,69080,웹젠,0,0
2,2017-01-04,15250,15500,15000,15350,123538,0.016556291,15090,14695,14380.0,15177.5,16382.5,69080,웹젠,0,0
3,2017-01-05,15350,15450,14900,15000,126814,-0.022801303,15070,14780,14460.0,15150.833330000001,16349.583330000001,69080,웹젠,0,0
4,2017-01-06,14950,15300,14900,14950,124311,-0.003333333,15070,14865,14535.0,15127.5,16314.583330000001,69080,웹젠,0,0
5,2017-01-09,15050,15150,14800,14850,68619,-0.006688963000000001,15050,14900,14587.5,15104.166669999999,16280.833330000001,69080,웹젠,0,0
6,2017-01-10,14750,14850,14450,14450,132709,-0.026936027,14920,14905,14600.0,15076.666669999999,16242.916669999999,69080,웹젠,0,0
7,2017-01-11,14450,14750,14450,14600,89928,0.010380623,14770,14930,14625.0,15062.5,16207.083330000001,69080,웹젠,0,0
8,2017-01-12,14650,15050,14600,14900,130600,0.020547945,14750,14910,14650.0,15054.166669999999,16174.166669999999,69080,웹젠,0,0
9,2017-01-13,14900,15250,14800,15100,107030,0.013422818999999999,14780,14925,14675.0,15041.666669999999,16140.416669999999,69080,웹젠,0,0
10,2017-01-16,15100,15250,14750,14750,71276,-0.023178808,14760,14905,14697.5,15014.166669999999,16102.916669999999,69080,웹젠,0,0
11,2017-01-17,14700,14900,14550,14550,82078,-0.013559322,14780,14850,14717.5,14978.333330000001,16065.833330000001,69080,웹젠,0,0
12,2017-01-18,14550,14600,14200,14450,107334,-0.006872852,14750,14760,14727.5,14935.833330000001,16027.916669999999,69080,웹젠,0,0
13,2017-01-19,14550,14650,14300,14300,88024,-0.010380623,14630,14690,14735.0,14885.833330000001,15990.833330000001,69080,웹젠,0,0
14,2017-01-20,14400,14400,14000,14050,138212,-0.017482517,14420,14600,14732.5,14835.833330000001,15949.166669999999,69080,웹젠,0,0
