,Date,Open,High,Low,Close,Volume,Change,5Days,10Days,20Days,60Days,120Days,종목코드,회사명,emotion,count
0,2017-01-02,7350,7410,7100,7160,301718,-0.02319236,7200,7141.0,6868.5,5756.333333,5231.833333,77500,유니퀘스트,0,0
1,2017-01-03,7130,7210,7010,7060,296545,-0.01396648,7184,7153.0,6918.5,5789.333333,5258.333333,77500,유니퀘스트,0,0
2,2017-01-04,7120,7140,6940,7060,379664,0.0,7126,7175.0,6953.0,5825.166667,5285.0,77500,유니퀘스트,0,0
3,2017-01-05,7100,7110,6830,6920,469837,-0.019830028,7106,7141.0,6976.5,5857.166667,5310.416667,77500,유니퀘스트,0,0
4,2017-01-06,6890,6910,6750,6810,268897,-0.015895954,7002,7105.0,6995.0,5887.583333,5334.333333,77500,유니퀘스트,1,1
5,2017-01-09,6850,7530,6800,7380,1474791,0.083700441,7046,7123.0,7031.0,5924.083333,5363.083333,77500,유니퀘스트,0,0
6,2017-01-10,7410,7450,7180,7320,465450,-0.008130081,7098,7141.0,7072.5,5957.083333,5391.083333,77500,유니퀘스트,0,0
7,2017-01-11,7290,7420,7250,7300,203014,-0.00273224,7146,7136.0,7093.0,5990.083333,5418.416667,77500,유니퀘스트,0,0
8,2017-01-12,7330,7590,7200,7390,584031,0.012328767,7240,7173.0,7115.0,6023.75,5446.583333,77500,유니퀘스트,0,0
9,2017-01-13,7390,7410,6900,7030,458498,-0.048714479,7284,7143.0,7127.5,6053.583333,5470.208333,77500,유니퀘스트,0,0
10,2017-01-16,7020,7020,6540,6550,473671,-0.068278805,7118,7082.0,7111.5,6074.583333,5490.583333,77500,유니퀘스트,0,0
11,2017-01-17,6600,6770,6550,6600,237721,0.007633588,6974,7036.0,7094.5,6098.25,5511.5,77500,유니퀘스트,0,0
12,2017-01-18,6680,6920,6550,6830,322929,0.034848485,6880,7013.0,7094.0,6127.916667,5534.25,77500,유니퀘스트,0,0
13,2017-01-19,6860,6940,6670,6750,149273,-0.011713031,6752,6996.0,7068.5,6158.75,5555.833333,77500,유니퀘스트,0,0
14,2017-01-20,6750,6800,6390,6450,409403,-0.044444444,6636,6960.0,7032.5,6181.25,5575.416667,77500,유니퀘스트,0,0
15,2017-01-23,6460,6540,6410,6410,106623,-0.00620155,6608,6863.0,6993.0,6204.25,5594.583333,77500,유니퀘스트,0,0
16,2017-01-24,6410,6580,6290,6520,243367,0.017160686,6592,6783.0,6962.0,6230.833333,5615.125,77500,유니퀘스트,0,0
17,2017-01-25,6520,6610,6480,6570,114421,0.007668712,6540,6710.0,6923.0,6257.166667,5635.5,77500,유니퀘스트,0,0
18,2017-01-26,6630,6640,6500,6620,135299,0.00761035,6514,6633.0,6903.0,6286.833333,5655.375,77500,유니퀘스트,0,0
19,2017-01-31,6620,6620,6450,6600,94065,-0.003021148,6544,6590.0,6866.5,6316.5,5671.416667,77500,유니퀘스트,0,0
