,thema,date,score
0,077500,2020.11.28,88
1,077500,2020-11-20,50
2,077500,2020.11.17,92
3,077500,2020-11-10,83
4,077500,2020.10.21,90
5,077500,2020-10-21,75
6,077500,2020-09-18,71
7,077500,2020.07.30,92
8,077500,2020-07-24,66
9,077500,2020.07.18,69
10,077500,2020.07.10,71
11,077500,2020.06.24,89
