,thema,date,score
0,082210,2020-12-10,80
1,082210,2020.11.30,90
2,082210,2020.09.28,66
3,082210,2020-09-26,0
4,082210,2020.09.18,81
5,082210,2020.08.28,97
6,082210,2020-08-15,33
