,thema,date,score
0,084730,2020-11-18,72
1,084730,2020-11-12,94
2,084730,2020-11-10,80
3,084730,2020.11.03,75
4,084730,2020-11-03,95
5,084730,2020.10.23,72
6,084730,2020-10-14,78
7,084730,2020-10-08,85
8,084730,2020-09-22,77
9,084730,2020-08-25,90
10,084730,2020-08-12,79
11,084730,2020.07.21,86
12,084730,2020.07.15,87
13,084730,2020.07.09,100
14,084730,2020-07-09,88
