,word,count
1093,편식,32
1094,이외,31
1095,조현,31
1096,바탕,31
1097,전달,31
1098,개소,31
1099,유전자,31
1100,모델,31
1101,자금,31
1102,물론,31
1103,투자자,31
1104,'',31
1105,중화,31
1106,시키,31
1107,유,31
1108,EU,31
1109,예산,31
1110,조선,31
1111,만든,31
1112,주장,31
1113,김,31
1114,안건,31
1115,2015,31
1116,넣,31
1117,배당,31
1118,과징금,31
1119,렘,31
1120,키트,31
1121,전반,30
1122,59,30
1123,잘,30
1124,진,30
1125,단지,30
1126,빠르,30
1127,마케팅,30
1128,최,30
1129,자사,30
1130,언급,30
1131,유행,30
1132,늘어난,30
1133,얻,30
1134,착수,30
1135,부당,30
1136,모습,30
1137,지정,30
1138,진흥,30
1139,위기,30
1140,제한,30
1141,FDA,30
1142,개편,30
1143,완화,30
1144,선적,30
1145,광주,30
1146,산중,30
1147,현,30
1148,백,30
1149,반,30
1150,상위,30
1151,반도체,30
1152,사망,30
1153,경영자,29
1154,경영학,29
1155,얀센,29
1156,4000,29
1157,날,29
1158,계기,29
1159,피,29
1160,노하우,29
1161,최소,29
1162,관한,29
1163,위반,29
1164,사이,29
1165,거래일,29
1166,도움,29
1167,31,29
1168,`,29
1169,야,29
1170,탄소,29
1171,수립,29
1172,가구,29
1173,못하,29
1174,지능,29
1175,전남,29
1176,대량,29
1177,버스,29
1178,감축,29
1179,일가,29
1180,임기,29
1181,선물,29
1182,순위,29
1183,서울대,28
1184,자신,28
1185,부회장,28
1186,HDC,28
1187,조직,28
1188,패키지,28
1189,6000,28
1190,허,28
1191,사노,28
1192,중단,28
1193,으나,28
1194,약국,28
1195,홍보,28
1196,사전,28
1197,입증,28
1198,매우,28
1199,코리아,28
1200,세부,28
1201,수력,28
1202,으로서,28
1203,조치,28
1204,한화,28
1205,화력,28
1206,'(,28
1207,용인,28
1208,백스,28
1209,럿,28
1210,계약서,28
1211,p,27
1212,45,27
1213,이어,27
1214,지급,27
1215,디자인,27
1216,주관,27
1217,양호,27
1218,기대감,27
1219,단가,27
1220,촉진,27
1221,준공,27
1222,냈,27
1223,나온다,27
1224,집,27
1225,젠,27
1226,유일,27
1227,다며,27
1228,종,27
1229,실제,27
1230,감면,27
1231,공제,27
1232,신사업,27
1233,150,27
1234,청렴,27
1235,경남,27
1236,의혹,27
1237,민주당,27
1238,여러,27
1239,시민,27
1240,균형,27
1241,90,27
1242,노후,27
1243,지사,27
1244,양산,27
1245,소속,27
1246,성적,27
1247,재계,26
1248,추세,26
1249,37,26
1250,마일스톤,26
1251,80,26
1252,집계,26
1253,기조,26
1254,사태,26
1255,보령,26
1256,스타트업,26
1257,고용,26
1258,빅,26
1259,검증,26
1260,프로,26
1261,나서,26
1262,차원,26
1263,전용,26
1264,물,26
1265,꾸준히,26
1266,비해,26
1267,합리,26
1268,수도,26
1269,나오,26
1270,모,26
1271,창원,26
1272,통과,26
1273,부과,26
1274,저렴,26
1275,송,26
1276,순매도,26
1277,광물,26
1278,수주,26
1279,72,26
1280,판매량,26
1281,카카오,26
1282,피험자,26
1283,그슬,26
1284,나라,25
1285,39,25
1286,작년,25
1287,졌,25
1288,지방,25
1289,시대,25
1290,공학,25
1291,CJ,25
1292,흐름,25
1293,정경환,25
1294,방향,25
1295,hoan,25
1296,진입,25
1297,이어지,25
1298,으면서,25
1299,구체,25
1300,발주,25
1301,이끌,25
1302,여기,25
